,elapsed_time,position,target,method
0,0.015641212463378906,"[219, 190, 118, 92]","[316, 189, 110, 89]",Internal
1,0.12712740898132324,"[218, 188, 113, 90]","[316, 189, 110, 89]",Internal
2,0.24370336532592773,"[220, 187, 113, 89]","[316, 189, 110, 89]",Internal
3,0.3578219413757324,"[220, 187, 111, 89]","[316, 189, 110, 89]",Internal
4,0.45916175842285156,"[221, 185, 107, 89]","[316, 189, 110, 89]",Internal
5,0.5694553852081299,"[220, 183, 107, 89]","[316, 189, 110, 89]",Internal
6,0.6743862628936768,"[221, 182, 106, 90]","[316, 189, 110, 89]",Internal
7,0.7764143943786621,"[222, 182, 106, 90]","[316, 189, 110, 89]",Internal
8,0.9058573246002197,"[222, 181, 107, 89]","[316, 189, 110, 89]",Internal
9,1.021526575088501,"[223, 181, 106, 90]","[316, 189, 110, 89]",Internal
10,1.1252434253692627,"[239, 178, 104, 90]","[316, 189, 110, 89]",Internal
11,1.2656056880950928,"[270, 178, 102, 90]","[316, 189, 110, 89]",Internal
12,1.3809552192687988,"[284, 178, 102, 91]","[316, 189, 110, 89]",Internal
13,1.4861385822296143,"[295, 178, 102, 90]","[316, 189, 110, 89]",Internal
14,1.586561918258667,"[301, 177, 102, 89]","[316, 189, 110, 89]",Internal
15,1.711719274520874,"[309, 175, 102, 89]","[316, 189, 110, 89]",Internal
16,1.9093899726867676,"[312, 175, 102, 89]","[316, 189, 110, 89]",Internal
17,2.0522241592407227,"[323, 172, 102, 88]","[316, 189, 110, 89]",Internal
18,2.190157651901245,"[330, 164, 103, 93]","[316, 189, 110, 89]",Internal
19,2.3039209842681885,"[333, 163, 103, 93]","[316, 189, 110, 89]",Internal
20,2.4088358879089355,"[335, 164, 103, 93]","[316, 189, 110, 89]",Internal
21,2.539987325668335,"[339, 167, 104, 93]","[316, 189, 110, 89]",Internal
22,4.043393850326538,"[339, 168, 104, 92]","[316, 189, 110, 89]",Internal
23,4.312602996826172,"[341, 169, 104, 91]","[341, 69, 104, 91]",Internal
24,4.442520618438721,"[341, 169, 106, 94]","[341, 69, 104, 91]",Internal
25,4.953231573104858,"[346, 180, 106, 82]","[341, 69, 104, 91]",Internal
26,5.058439254760742,"[347, 177, 106, 83]","[341, 69, 104, 91]",Internal
27,5.181904077529907,"[349, 163, 106, 83]","[341, 69, 104, 91]",Internal
28,5.357994556427002,"[350, 145, 104, 84]","[341, 69, 104, 91]",Internal
29,5.460469007492065,"[351, 137, 104, 85]","[341, 69, 104, 91]",Internal
30,5.577590465545654,"[353, 118, 100, 91]","[341, 69, 104, 91]",Internal
31,5.683748006820679,"[353, 101, 100, 92]","[341, 69, 104, 91]",Internal
32,5.845069169998169,"[354, 86, 97, 95]","[341, 69, 104, 91]",Internal
33,5.970072269439697,"[354, 85, 96, 94]","[341, 69, 104, 91]",Internal
34,6.150068283081055,"[355, 77, 94, 92]","[341, 69, 104, 91]",Internal
35,6.319226026535034,"[357, 67, 94, 92]","[341, 69, 104, 91]",Internal
36,6.423026084899902,"[357, 62, 95, 93]","[341, 69, 104, 91]",Internal
37,6.543406248092651,"[357, 58, 96, 94]","[341, 69, 104, 91]",Internal
38,6.682117700576782,"[356, 59, 96, 92]","[341, 69, 104, 91]",Internal
39,6.814357757568359,"[357, 57, 97, 92]","[341, 69, 104, 91]",Internal
40,6.925405025482178,"[358, 55, 99, 92]","[341, 69, 104, 91]",Internal
41,7.040383577346802,"[359, 52, 97, 93]","[341, 69, 104, 91]",Internal
42,7.1963584423065186,"[360, 51, 98, 93]","[341, 69, 104, 91]",Internal
43,7.302493572235107,"[359, 52, 103, 93]","[341, 69, 104, 91]",Internal
44,7.42144250869751,"[359, 54, 103, 92]","[341, 69, 104, 91]",Internal
45,7.529738664627075,"[359, 56, 101, 91]","[259, 54, 103, 92]",Internal
46,7.686236381530762,"[358, 57, 104, 91]","[259, 54, 103, 92]",Internal
47,7.878352403640747,"[357, 60, 102, 89]","[259, 54, 103, 92]",Internal
48,8.017180919647217,"[361, 61, 101, 88]","[259, 54, 103, 92]",Internal
49,8.171205759048462,"[362, 59, 103, 90]","[259, 54, 103, 92]",Internal
50,8.312626361846924,"[356, 57, 105, 90]","[259, 54, 103, 92]",Internal
51,8.447570562362671,"[347, 56, 106, 90]","[259, 54, 103, 92]",Internal
52,8.577348470687866,"[341, 55, 107, 90]","[259, 54, 103, 92]",Internal
53,8.682214736938477,"[326, 54, 106, 89]","[259, 54, 103, 92]",Internal
54,8.84600019454956,"[312, 50, 111, 92]","[259, 54, 103, 92]",Internal
55,8.951751947402954,"[306, 48, 112, 92]","[259, 54, 103, 92]",Internal
56,9.163434267044067,"[298, 48, 112, 91]","[259, 54, 103, 92]",Internal
57,9.35748291015625,"[290, 49, 113, 89]","[259, 54, 103, 92]",Internal
58,9.461263656616211,"[286, 48, 113, 89]","[259, 54, 103, 92]",Internal
59,9.644999265670776,"[284, 48, 113, 89]","[259, 54, 103, 92]",Internal
60,9.747483253479004,"[281, 47, 106, 90]","[259, 54, 103, 92]",Internal
61,9.88467001914978,"[280, 47, 106, 90]","[259, 54, 103, 92]",Internal
62,10.01987910270691,"[278, 46, 106, 91]","[259, 54, 103, 92]",Internal
63,10.15304946899414,"[276, 46, 106, 91]","[259, 54, 103, 92]",Internal
64,10.254781007766724,"[276, 46, 104, 91]","[259, 54, 103, 92]",Internal
65,10.441454648971558,"[275, 46, 104, 91]","[259, 54, 103, 92]",Internal
66,10.570317506790161,"[274, 47, 104, 91]","[259, 54, 103, 92]",Internal
67,10.703914642333984,"[272, 48, 103, 91]","[259, 54, 103, 92]",Internal
68,10.80984354019165,"[270, 49, 104, 90]","[259, 54, 103, 92]",Internal
69,10.942617177963257,"[269, 53, 103, 88]","[259, 54, 103, 92]",Internal
70,11.079952478408813,"[268, 51, 103, 89]","[259, 54, 103, 92]",Internal
71,11.223838567733765,"[266, 49, 103, 90]","[259, 54, 103, 92]",Internal
72,11.38174295425415,"[266, 46, 102, 90]","[259, 54, 103, 92]",Internal
73,11.512392044067383,"[267, 42, 103, 93]","[259, 54, 103, 92]",Internal
74,11.6287100315094,"[268, 43, 103, 93]","[259, 54, 103, 92]",Internal
