,elapsed_time,position,target,method
0,0.011582136154174805,"[213, 186, 107, 86]","[313, 187, 105, 86]",Internal
1,0.12264370918273926,"[213, 186, 108, 87]","[313, 187, 105, 86]",Internal
2,0.22542905807495117,"[213, 186, 110, 86]","[313, 187, 105, 86]",Internal
3,0.33618974685668945,"[213, 186, 106, 86]","[313, 187, 105, 86]",Internal
4,0.4555683135986328,"[214, 186, 106, 86]","[313, 187, 105, 86]",Internal
5,0.5586333274841309,"[214, 185, 103, 87]","[313, 187, 105, 86]",Internal
6,0.672893762588501,"[215, 183, 105, 87]","[313, 187, 105, 86]",Internal
7,0.7733657360076904,"[220, 183, 107, 91]","[313, 187, 105, 86]",Internal
8,0.9113683700561523,"[213, 180, 100, 86]","[313, 187, 105, 86]",Internal
9,1.0441341400146484,"[227, 180, 99, 88]","[313, 187, 105, 86]",Internal
10,1.213378667831421,"[232, 180, 97, 88]","[313, 187, 105, 86]",Internal
11,1.3143699169158936,"[260, 182, 96, 87]","[313, 187, 105, 86]",Internal
12,1.421903133392334,"[262, 181, 95, 86]","[313, 187, 105, 86]",Internal
13,1.548229694366455,"[281, 184, 99, 86]","[313, 187, 105, 86]",Internal
14,1.6940877437591553,"[293, 184, 98, 87]","[313, 187, 105, 86]",Internal
15,1.8452093601226807,"[295, 183, 98, 87]","[313, 187, 105, 86]",Internal
16,1.9828746318817139,"[305, 182, 98, 87]","[313, 187, 105, 86]",Internal
17,2.0901200771331787,"[308, 181, 97, 87]","[313, 187, 105, 86]",Internal
18,2.2277615070343018,"[314, 181, 97, 87]","[313, 187, 105, 86]",Internal
19,2.350768566131592,"[317, 180, 97, 87]","[313, 187, 105, 86]",Internal
20,2.5188140869140625,"[321, 175, 98, 90]","[313, 187, 105, 86]",Internal
21,3.918447494506836,"[322, 173, 95, 92]","[313, 187, 105, 86]",Internal
22,4.0280585289001465,"[324, 183, 98, 86]","[322, 73, 95, 92]",Internal
23,4.157798767089844,"[324, 179, 97, 86]","[322, 73, 95, 92]",Internal
24,4.774378061294556,"[325, 182, 99, 78]","[322, 73, 95, 92]",Internal
25,5.839393615722656,"[330, 127, 94, 84]","[322, 73, 95, 92]",Internal
26,7.8063578605651855,"[332, 111, 96, 88]","[322, 73, 95, 92]",Internal
27,7.916183233261108,"[333, 85, 95, 89]","[232, 111, 96, 88]",Internal
28,9.783438444137573,"[272, 53, 96, 87]","[232, 111, 96, 88]",Internal
29,10.226557493209839,"[271, 53, 96, 87]","[232, 111, 96, 88]",Internal
30,10.634714603424072,"[253, 47, 99, 89]","[232, 111, 96, 88]",Internal
31,10.762196063995361,"[251, 46, 100, 91]","[232, 111, 96, 88]",Internal
32,10.888475179672241,"[249, 55, 100, 85]","[232, 111, 96, 88]",Internal
33,11.05164885520935,"[247, 52, 100, 87]","[232, 111, 96, 88]",Internal
34,11.154393434524536,"[246, 51, 100, 88]","[247, 152, 100, 87]",Internal
35,11.262937545776367,"[246, 51, 100, 88]","[247, 152, 100, 87]",Internal
36,11.394726753234863,"[246, 51, 101, 88]","[247, 152, 100, 87]",Internal
37,12.246849060058594,"[248, 40, 101, 94]","[247, 152, 100, 87]",Internal
38,12.585788488388062,"[250, 90, 102, 91]","[247, 152, 100, 87]",Internal
39,12.796095609664917,"[250, 126, 102, 83]","[247, 152, 100, 87]",Internal
40,12.90071439743042,"[251, 132, 105, 85]","[247, 152, 100, 87]",Internal
41,13.049601793289185,"[252, 136, 107, 86]","[247, 152, 100, 87]",Internal
42,13.15300178527832,"[252, 140, 106, 86]","[247, 152, 100, 87]",Internal
43,13.462390899658203,"[252, 142, 106, 87]","[247, 152, 100, 87]",Internal
44,13.652399778366089,"[251, 148, 101, 88]","[247, 152, 100, 87]",Internal
45,13.814810991287231,"[250, 158, 107, 83]","[247, 152, 100, 87]",Internal
46,13.921738862991333,"[251, 155, 107, 86]","[247, 152, 100, 87]",Internal
