,elapsed_time,position,target,method
0,0.12341594696044922,"[61, 141, 90, 91]","[361, 141, 89, 91]",Proportional
1,0.21425676345825195,"[62, 141, 92, 92]","[361, 141, 89, 91]",Proportional
2,0.42584896087646484,"[62, 141, 94, 92]","[361, 141, 89, 91]",Proportional
3,0.4858412742614746,"[63, 138, 96, 92]","[361, 141, 89, 91]",Proportional
4,0.5907468795776367,"[64, 136, 98, 92]","[361, 141, 89, 91]",Proportional
5,0.734346866607666,"[65, 136, 103, 92]","[361, 141, 89, 91]",Proportional
6,0.8070898056030273,"[65, 135, 105, 92]","[361, 141, 89, 91]",Proportional
7,0.9167447090148926,"[67, 135, 107, 92]","[361, 141, 89, 91]",Proportional
8,1.017801284790039,"[68, 134, 109, 92]","[361, 141, 89, 91]",Proportional
9,1.1074326038360596,"[68, 134, 109, 92]","[361, 141, 89, 91]",Proportional
10,1.7899587154388428,"[68, 133, 107, 92]","[361, 141, 89, 91]",Proportional
11,1.8181819915771484,"[68, 132, 106, 92]","[361, 141, 89, 91]",Proportional
12,1.9206929206848145,"[69, 133, 105, 92]","[361, 141, 89, 91]",Proportional
13,2.135955572128296,"[70, 132, 105, 92]","[361, 141, 89, 91]",Proportional
14,2.1734907627105713,"[71, 132, 105, 92]","[361, 141, 89, 91]",Proportional
15,2.3138818740844727,"[76, 130, 105, 92]","[361, 141, 89, 91]",Proportional
16,2.438441753387451,"[79, 129, 106, 92]","[361, 141, 89, 91]",Proportional
17,2.5540573596954346,"[80, 129, 107, 90]","[361, 141, 89, 91]",Proportional
18,2.6376359462738037,"[86, 128, 107, 92]","[361, 141, 89, 91]",Proportional
19,2.778693914413452,"[91, 127, 106, 92]","[361, 141, 89, 91]",Proportional
20,2.9184651374816895,"[94, 126, 106, 92]","[361, 141, 89, 91]",Proportional
21,2.976210832595825,"[99, 124, 105, 92]","[361, 141, 89, 91]",Proportional
22,3.1215991973876953,"[100, 124, 106, 92]","[361, 141, 89, 91]",Proportional
23,3.2177789211273193,"[106, 122, 106, 92]","[361, 141, 89, 91]",Proportional
24,3.325974702835083,"[108, 122, 106, 92]","[361, 141, 89, 91]",Proportional
25,3.373361587524414,"[114, 120, 107, 93]","[361, 141, 89, 91]",Proportional
26,3.491103172302246,"[122, 118, 107, 93]","[361, 141, 89, 91]",Proportional
27,3.72381591796875,"[125, 117, 108, 93]","[361, 141, 89, 91]",Proportional
28,3.764007568359375,"[130, 116, 109, 93]","[361, 141, 89, 91]",Proportional
29,3.911341428756714,"[142, 114, 110, 92]","[361, 141, 89, 91]",Proportional
30,3.9779765605926514,"[147, 113, 110, 93]","[361, 141, 89, 91]",Proportional
31,4.090205430984497,"[150, 113, 109, 93]","[361, 141, 89, 91]",Proportional
32,4.223773717880249,"[156, 112, 109, 92]","[361, 141, 89, 91]",Proportional
33,4.347731113433838,"[162, 110, 109, 94]","[361, 141, 89, 91]",Proportional
34,4.475950479507446,"[171, 108, 111, 94]","[361, 141, 89, 91]",Proportional
35,4.612528324127197,"[176, 107, 112, 95]","[361, 141, 89, 91]",Proportional
36,4.714122772216797,"[178, 108, 112, 95]","[361, 141, 89, 91]",Proportional
37,4.875590801239014,"[184, 109, 113, 92]","[361, 141, 89, 91]",Proportional
38,4.9652581214904785,"[187, 111, 114, 92]","[361, 141, 89, 91]",Proportional
39,5.037914752960205,"[189, 111, 114, 92]","[361, 141, 89, 91]",Proportional
40,5.16145920753479,"[193, 112, 115, 92]","[361, 141, 89, 91]",Proportional
41,5.273752212524414,"[197, 112, 115, 92]","[361, 141, 89, 91]",Proportional
42,5.403812885284424,"[198, 112, 115, 92]","[361, 141, 89, 91]",Proportional
43,5.4833362102508545,"[204, 111, 114, 93]","[361, 141, 89, 91]",Proportional
44,5.708491086959839,"[208, 111, 115, 94]","[361, 141, 89, 91]",Proportional
45,5.771748065948486,"[214, 111, 115, 94]","[361, 141, 89, 91]",Proportional
46,5.985430479049683,"[219, 115, 115, 93]","[361, 141, 89, 91]",Proportional
47,6.019777774810791,"[220, 115, 114, 92]","[361, 141, 89, 91]",Proportional
48,6.103861570358276,"[225, 117, 115, 92]","[361, 141, 89, 91]",Proportional
