,time,bluetooth
96,9.700019359588623,"[0.924, 0.6, 0.332]"
97,9.80001974105835,"[0.924, 0.6, 0.332]"
98,9.900019884109497,"[0.924, 0.6, 0.332]"
99,10.000020027160645,"[0.924, 0.6, 0.332]"
100,10.100020170211792,"[0.924, 0.6, 0.332]"
101,10.20002031326294,"[0.924, 0.6, 0.332]"
102,10.300020456314087,"[0.924, 0.6, 0.332]"
103,10.400020599365234,"[0.924, 0.6, 0.332]"
104,10.500020742416382,"[0.924, 0.6, 0.332]"
105,10.60002088546753,"[0.924, 0.6, 0.332]"
106,10.700021266937256,"[0.924, 0.6, 0.332]"
107,10.800021409988403,"[0.924, 0.6, 0.332]"
108,10.90002155303955,"[0.924, 0.6, 0.332]"
109,11.000021696090698,"[0.924, 0.6, 0.332]"
110,11.100021839141846,"[0.924, 0.6, 0.332]"
111,11.200021982192993,"[0.924, 0.6, 0.332]"
112,11.30002212524414,"[0.924, 0.6, 0.332]"
113,11.400022268295288,"[0.924, 0.6, 0.332]"
114,11.500022411346436,"[0.924, 0.6, 0.332]"
115,11.600022554397583,"[0.924, 0.6, 0.332]"
116,11.70002269744873,"[0.924, 0.6, 0.332]"
117,11.800022840499878,"[0.924, 0.6, 0.332]"
118,11.900022983551025,"[0.924, 0.6, 0.332]"
119,12.000023126602173,"[0.924, 0.6, 0.332]"
120,12.10002326965332,"[0.924, 0.6, 0.332]"
121,12.200023412704468,"[0.924, 0.6, 0.332]"
122,12.300023555755615,"[0.924, 0.6, 0.332]"
123,12.400023698806763,"[0.924, 0.6, 0.332]"
124,12.50002408027649,"[0.924, 0.6, 0.332]"
125,12.600024223327637,"[0.924, 0.6, 0.332]"
126,12.700024604797363,"[0.924, 0.6, 0.332]"
127,12.80002474784851,"[0.924, 0.6, 0.332]"
128,12.900024890899658,"[0.924, 0.6, 0.332]"
129,13.000025033950806,"[0.924, 0.6, 0.332]"
130,13.100025177001953,"[0.924, 0.6, 0.332]"
131,13.2000253200531,"[0.924, 0.6, 0.332]"
132,13.300025463104248,"[0.924, 0.6, 0.332]"
133,13.400025606155396,"[0.924, 0.6, 0.332]"
134,13.500025749206543,"[0.924, 0.6, 0.332]"
135,13.60002613067627,"[0.924, 0.6, 0.332]"
136,13.700026273727417,"[0.924, 0.6, 0.332]"
137,13.800026416778564,"[0.924, 0.6, 0.332]"
138,13.900026559829712,"[0.924, 0.6, 0.332]"
139,14.00002670288086,"[0.924, 0.6, 0.332]"
140,14.100026845932007,"[0.924, 0.6, 0.332]"
141,14.200026988983154,"[0.924, 0.6, 0.332]"
142,14.300027132034302,"[0.924, 0.6, 0.332]"
143,14.40002727508545,"[0.924, 0.6, 0.332]"
144,14.500027418136597,"[0.924, 0.6, 0.332]"
145,14.600027561187744,"[0.924, 0.6, 0.332]"
146,14.700027704238892,"[0.924, 0.6, 0.332]"
147,14.800027847290039,"[0.924, 0.6, 0.332]"
148,14.900027990341187,"[0.924, 0.6, 0.332]"
149,15.000028133392334,"[0.924, 0.6, 0.332]"
150,15.100028276443481,"[0.924, 0.6, 0.332]"
151,15.200028419494629,"[0.924, 0.6, 0.332]"
152,15.300028562545776,"[0.924, 0.6, 0.332]"
153,15.400028944015503,"[0.924, 0.6, 0.332]"
154,15.50002908706665,"[0.924, 0.6, 0.332]"
155,15.600029468536377,"[0.924, 0.6, 0.332]"
156,15.700029611587524,"[0.924, 0.6, 0.332]"
157,15.800029754638672,"[0.924, 0.6, 0.332]"
158,15.90002989768982,"[0.924, 0.6, 0.332]"
159,16.000030040740967,"[0.924, 0.6, 0.332]"
160,16.100030183792114,"[0.924, 0.6, 0.332]"
161,16.20003032684326,"[0.924, 0.6, 0.332]"
162,16.30003046989441,"[0.924, 0.6, 0.332]"
163,16.400030612945557,"[0.924, 0.6, 0.332]"
164,16.500030994415283,"[0.924, 0.6, 0.332]"
165,16.60003113746643,"[0.924, 0.6, 0.332]"
166,16.700031280517578,"[0.924, 0.6, 0.332]"
167,16.800031423568726,"[0.924, 0.6, 0.332]"
168,16.900031566619873,"[0.924, 0.6, 0.332]"
169,17.00003170967102,"[0.924, 0.6, 0.332]"
170,17.100031852722168,"[0.924, 0.6, 0.332]"
171,17.200031995773315,"[0.924, 0.6, 0.332]"
172,17.300032138824463,"[0.924, 0.6, 0.332]"
173,17.40003228187561,"[0.924, 0.6, 0.332]"
174,17.500032424926758,"[0.924, 0.6, 0.332]"
175,17.600032567977905,"[0.924, 0.6, 0.332]"
176,17.700032711029053,"[0.924, 0.6, 0.332]"
177,17.8000328540802,"[0.924, 0.6, 0.332]"
178,17.900032997131348,"[0.924, 0.6, 0.332]"
179,18.000033140182495,"[0.924, 0.6, 0.332]"
180,18.100033283233643,"[0.924, 0.6, 0.332]"
181,18.20003342628479,"[0.924, 0.6, 0.332]"
182,18.300033807754517,"[0.924, 0.6, 0.332]"
183,18.400033950805664,"[0.924, 0.6, 0.332]"
184,18.50003433227539,"[0.924, 0.6, 0.332]"
185,18.600034475326538,"[0.924, 0.6, 0.332]"
186,18.700034618377686,"[0.924, 0.6, 0.332]"
187,18.800034761428833,"[0.924, 0.6, 0.332]"
188,18.90003490447998,"[0.924, 0.6, 0.332]"
189,19.000035047531128,"[0.924, 0.6, 0.332]"
190,19.100035190582275,"[0.924, 0.6, 0.332]"
191,19.200035333633423,"[0.924, 0.6, 0.332]"
192,19.30003547668457,"[0.924, 0.6, 0.332]"
193,19.400035858154297,"[0.924, 0.6, 0.332]"
194,19.500036001205444,"[0.924, 0.6, 0.332]"
195,19.600036144256592,"[0.924, 0.6, 0.332]"
196,19.70003628730774,"[0.924, 0.6, 0.332]"
197,19.800036430358887,"[0.924, 0.6, 0.332]"
198,19.900036573410034,"[0.924, 0.6, 0.332]"
199,20.00003671646118,"[0.924, 0.6, 0.332]"
200,20.10003685951233,"[0.924, 0.6, 0.332]"
201,20.200037002563477,"[0.924, 0.6, 0.332]"
202,20.300037145614624,"[0.924, 0.6, 0.332]"
203,20.40003728866577,"[0.924, 0.6, 0.332]"
204,20.50003743171692,"[0.924, 0.6, 0.332]"
205,20.600037574768066,"[0.924, 0.6, 0.332]"
206,20.700037717819214,"[0.924, 0.6, 0.332]"
207,20.80003786087036,"[0.924, 0.6, 0.332]"
208,20.90003800392151,"[0.924, 0.6, 0.332]"
209,21.000038146972656,"[0.924, 0.6, 0.332]"
210,21.100038290023804,"[0.924, 0.6, 0.332]"
211,21.20003867149353,"[0.924, 0.6, 0.332]"
212,21.300038814544678,"[0.924, 0.6, 0.332]"
213,21.400039196014404,"[0.924, 0.6, 0.332]"
214,21.50003933906555,"[0.924, 0.6, 0.332]"
215,21.6000394821167,"[0.924, 0.6, 0.332]"
216,21.700039625167847,"[0.924, 0.6, 0.332]"
217,21.800039768218994,"[0.924, 0.6, 0.332]"
218,21.90003991127014,"[0.924, 0.6, 0.332]"
219,22.00004005432129,"[0.924, 0.6, 0.332]"
220,22.100040197372437,"[0.924, 0.6, 0.332]"
221,22.200040340423584,"[0.924, 0.6, 0.332]"
222,22.30004072189331,"[0.924, 0.6, 0.332]"
223,22.400040864944458,"[0.924, 0.6, 0.332]"
224,22.500041007995605,"[0.924, 0.6, 0.332]"
225,22.600041151046753,"[0.924, 0.6, 0.332]"
226,22.7000412940979,"[0.924, 0.6, 0.332]"
227,22.800041437149048,"[0.924, 0.6, 0.332]"
228,22.900041580200195,"[0.924, 0.6, 0.332]"
229,23.000041723251343,"[0.924, 0.6, 0.332]"
230,23.10004186630249,"[0.924, 0.6, 0.332]"
231,23.200042009353638,"[0.924, 0.6, 0.332]"
232,23.300042152404785,"[0.924, 0.6, 0.332]"
233,23.400042295455933,"[0.924, 0.6, 0.332]"
234,23.50004243850708,"[0.924, 0.6, 0.332]"
235,23.600042581558228,"[0.924, 0.6, 0.332]"
236,23.700042724609375,"[0.924, 0.6, 0.332]"
237,23.800042867660522,"[0.924, 0.6, 0.332]"
238,23.90004301071167,"[0.924, 0.6, 0.332]"
239,24.000043153762817,"[0.924, 0.6, 0.332]"
240,24.100043535232544,"[0.924, 0.6, 0.332]"
241,24.20004367828369,"[0.924, 0.6, 0.332]"
242,24.300044059753418,"[0.924, 0.6, 0.332]"
243,24.400044202804565,"[0.924, 0.6, 0.332]"
244,24.500044345855713,"[0.924, 0.6, 0.332]"
245,24.60004448890686,"[0.924, 0.6, 0.332]"
246,24.700044631958008,"[0.924, 0.6, 0.332]"
247,24.800044775009155,"[0.924, 0.6, 0.332]"
248,24.900044918060303,"[0.924, 0.6, 0.332]"
249,25.00004506111145,"[0.924, 0.6, 0.332]"
250,25.100045204162598,"[0.924, 0.6, 0.332]"
251,25.200045585632324,"[0.924, 0.6, 0.332]"
252,25.30004572868347,"[0.924, 0.6, 0.332]"
253,25.40004587173462,"[0.924, 0.6, 0.332]"
254,25.500046014785767,"[0.924, 0.6, 0.332]"
255,25.600046157836914,"[0.924, 0.6, 0.332]"
256,25.70004630088806,"[0.924, 0.6, 0.332]"
257,25.80004644393921,"[0.924, 0.6, 0.332]"
258,25.900046586990356,"[0.924, 0.6, 0.332]"
259,26.000046730041504,"[0.924, 0.6, 0.332]"
260,26.10004687309265,"[0.924, 0.6, 0.332]"
261,26.2000470161438,"[0.924, 0.6, 0.332]"
262,26.300047159194946,"[0.924, 0.6, 0.332]"
263,26.400047302246094,"[0.924, 0.6, 0.332]"
264,26.50004744529724,"[0.924, 0.6, 0.332]"
265,26.60004758834839,"[0.924, 0.6, 0.332]"
266,26.700047731399536,"[0.924, 0.6, 0.332]"
267,26.800047874450684,"[0.924, 0.6, 0.332]"
268,26.90004801750183,"[0.924, 0.6, 0.332]"
269,27.000048398971558,"[0.924, 0.6, 0.332]"
270,27.100048542022705,"[0.924, 0.6, 0.332]"
271,27.20004892349243,"[0.924, 0.6, 0.332]"
272,27.30004906654358,"[0.924, 0.6, 0.332]"
273,27.400049209594727,"[0.924, 0.6, 0.332]"
274,27.500049352645874,"[0.924, 0.6, 0.332]"
275,27.60004949569702,"[0.924, 0.6, 0.332]"
276,27.70004963874817,"[0.924, 0.6, 0.332]"
277,27.800049781799316,"[0.924, 0.6, 0.332]"
278,27.900049924850464,"[0.924, 0.6, 0.332]"
279,28.00005006790161,"[0.924, 0.6, 0.332]"
280,28.100050449371338,"[0.924, 0.6, 0.332]"
281,28.200050592422485,"[0.924, 0.6, 0.332]"
282,28.300050735473633,"[0.924, 0.6, 0.332]"
283,28.40005087852478,"[0.924, 0.6, 0.332]"
284,28.500051021575928,"[0.924, 0.6, 0.332]"
285,28.600051164627075,"[0.924, 0.6, 0.332]"
286,28.700051307678223,"[0.924, 0.6, 0.332]"
287,28.80005145072937,"[0.924, 0.6, 0.332]"
288,28.900051593780518,"[0.924, 0.6, 0.332]"
289,29.000051736831665,"[0.924, 0.6, 0.332]"
290,29.100051879882812,"[0.924, 0.6, 0.332]"
291,29.20005202293396,"[0.924, 0.6, 0.332]"
292,29.300052165985107,"[0.924, 0.6, 0.332]"
293,29.400052309036255,"[0.924, 0.6, 0.332]"
294,29.500052452087402,"[0.924, 0.6, 0.332]"
295,29.60005259513855,"[0.924, 0.6, 0.332]"
296,29.700052738189697,"[0.924, 0.6, 0.332]"
297,29.800052881240845,"[0.924, 0.6, 0.332]"
298,29.90005326271057,"[0.924, 0.6, 0.332]"
299,30.00005340576172,"[0.924, 0.6, 0.332]"
300,30.100053787231445,"[0.924, 0.6, 0.332]"
301,30.200053930282593,"[0.924, 0.6, 0.332]"
302,30.30005407333374,"[0.924, 0.6, 0.332]"
303,30.400054216384888,"[0.924, 0.6, 0.332]"
304,30.500054359436035,"[0.924, 0.6, 0.332]"
305,30.600054502487183,"[0.924, 0.6, 0.332]"
306,30.70005464553833,"[0.924, 0.6, 0.332]"
307,30.800054788589478,"[0.924, 0.6, 0.332]"
308,30.900054931640625,"[0.924, 0.6, 0.332]"
309,31.00005531311035,"[0.924, 0.6, 0.332]"
310,31.1000554561615,"[0.924, 0.6, 0.332]"
311,31.200055599212646,"[0.924, 0.6, 0.332]"
312,31.300055742263794,"[0.924, 0.6, 0.332]"
313,31.40005588531494,"[0.924, 0.6, 0.332]"
314,31.50005602836609,"[0.924, 0.6, 0.332]"
315,31.600056171417236,"[0.924, 0.6, 0.332]"
316,31.700056314468384,"[0.924, 0.6, 0.332]"
317,31.80005645751953,"[0.924, 0.6, 0.332]"
318,31.90005660057068,"[0.924, 0.6, 0.332]"
319,32.000056743621826,"[0.924, 0.6, 0.332]"
320,32.100056886672974,"[0.924, 0.6, 0.332]"
321,32.20005702972412,"[0.924, 0.6, 0.332]"
322,32.30005717277527,"[0.924, 0.6, 0.332]"
323,32.400057315826416,"[0.924, 0.6, 0.332]"
324,32.50005745887756,"[0.924, 0.6, 0.332]"
325,32.60005760192871,"[0.924, 0.6, 0.332]"
326,32.70005774497986,"[0.924, 0.6, 0.332]"
327,32.800058126449585,"[0.924, 0.6, 0.332]"
328,32.90005826950073,"[0.924, 0.6, 0.332]"
329,33.00005865097046,"[0.924, 0.6, 0.332]"
330,33.100058794021606,"[0.924, 0.6, 0.332]"
331,33.200058937072754,"[0.924, 0.6, 0.332]"
332,33.3000590801239,"[0.924, 0.6, 0.332]"
333,33.40005922317505,"[0.924, 0.6, 0.332]"
334,33.500059366226196,"[0.924, 0.6, 0.332]"
335,33.600059509277344,"[0.924, 0.6, 0.332]"
336,33.70005965232849,"[0.924, 0.6, 0.332]"
337,33.80005979537964,"[0.924, 0.6, 0.332]"
338,33.900060176849365,"[0.924, 0.6, 0.332]"
339,34.00006031990051,"[0.924, 0.6, 0.332]"
340,34.10006070137024,"[0.924, 0.6, 0.332]"
341,34.20006084442139,"[0.924, 0.6, 0.332]"
342,34.300060987472534,"[0.924, 0.6, 0.332]"
343,34.40006113052368,"[0.924, 0.6, 0.332]"
344,34.50006127357483,"[0.924, 0.6, 0.332]"
345,34.60006141662598,"[0.924, 0.6, 0.332]"
346,34.700061559677124,"[0.924, 0.6, 0.332]"
347,34.80006170272827,"[0.924, 0.6, 0.332]"
348,34.90006184577942,"[0.924, 0.6, 0.332]"
349,35.000062227249146,"[0.924, 0.6, 0.332]"
350,35.10006237030029,"[0.924, 0.6, 0.332]"
351,35.20006251335144,"[0.924, 0.6, 0.332]"
352,35.30006265640259,"[0.924, 0.6, 0.332]"
353,35.400062799453735,"[0.924, 0.6, 0.332]"
354,35.50006294250488,"[0.924, 0.6, 0.332]"
355,35.60006308555603,"[0.924, 0.6, 0.332]"
356,35.70006322860718,"[0.924, 0.6, 0.332]"
357,35.800063371658325,"[0.924, 0.6, 0.332]"
358,35.90006351470947,"[0.924, 0.6, 0.332]"
359,36.00006365776062,"[0.924, 0.6, 0.332]"
360,36.10006380081177,"[0.924, 0.6, 0.332]"
361,36.200063943862915,"[0.924, 0.6, 0.332]"
362,36.30006408691406,"[0.924, 0.6, 0.332]"
363,36.40006422996521,"[0.924, 0.6, 0.332]"
364,36.50006437301636,"[0.924, 0.6, 0.332]"
365,36.600064516067505,"[0.924, 0.6, 0.332]"
366,36.70006465911865,"[0.924, 0.6, 0.332]"
367,36.80006504058838,"[0.924, 0.6, 0.332]"
368,36.900065183639526,"[0.924, 0.6, 0.332]"
369,37.00006556510925,"[0.924, 0.6, 0.332]"
370,37.1000657081604,"[0.924, 0.6, 0.332]"
371,37.20006585121155,"[0.924, 0.6, 0.332]"
372,37.300065994262695,"[0.924, 0.6, 0.332]"
373,37.40006613731384,"[0.924, 0.6, 0.332]"
374,37.50006628036499,"[0.924, 0.6, 0.332]"
375,37.60006642341614,"[0.924, 0.6, 0.332]"
376,37.700066566467285,"[0.924, 0.6, 0.332]"
377,37.80006670951843,"[0.924, 0.6, 0.332]"
378,37.90006709098816,"[0.924, 0.6, 0.332]"
379,38.00006723403931,"[0.924, 0.6, 0.332]"
380,38.100067377090454,"[0.924, 0.6, 0.332]"
381,38.2000675201416,"[0.924, 0.6, 0.332]"
382,38.30006766319275,"[0.924, 0.6, 0.332]"
383,38.4000678062439,"[0.924, 0.6, 0.332]"
384,38.500067949295044,"[0.924, 0.6, 0.332]"
385,38.60006809234619,"[0.924, 0.6, 0.332]"
386,38.70006823539734,"[0.924, 0.6, 0.332]"
387,38.800068378448486,"[0.924, 0.6, 0.332]"
388,38.900068521499634,"[0.924, 0.6, 0.332]"
389,39.00006866455078,"[0.924, 0.6, 0.332]"
390,39.10006880760193,"[0.924, 0.6, 0.332]"
391,39.200068950653076,"[0.924, 0.6, 0.332]"
392,39.300069093704224,"[0.924, 0.6, 0.332]"
393,39.40006923675537,"[0.924, 0.6, 0.332]"
394,39.50006937980652,"[0.924, 0.6, 0.332]"
395,39.600069522857666,"[0.924, 0.6, 0.332]"
396,39.70006990432739,"[0.924, 0.6, 0.332]"
397,39.80007004737854,"[0.924, 0.6, 0.332]"
398,39.90007042884827,"[0.924, 0.6, 0.332]"
399,40.000070571899414,"[0.924, 0.6, 0.332]"
400,40.10007071495056,"[0.924, 0.6, 0.332]"
401,40.20007085800171,"[0.924, 0.6, 0.332]"
402,40.300071001052856,"[0.924, 0.6, 0.332]"
403,40.400071144104004,"[0.924, 0.6, 0.332]"
404,40.50007128715515,"[0.924, 0.6, 0.332]"
405,40.6000771522522,"[0.924, 0.6, 0.332]"
406,40.700077295303345,"[0.924, 0.6, 0.332]"
407,40.80007743835449,"[0.924, 0.6, 0.332]"
408,40.90007758140564,"[0.924, 0.6, 0.332]"
409,41.00007772445679,"[0.924, 0.6, 0.332]"
410,41.100078105926514,"[0.924, 0.6, 0.332]"
411,41.20007824897766,"[0.924, 0.6, 0.332]"
412,41.30007839202881,"[0.924, 0.6, 0.332]"
413,41.400078535079956,"[0.924, 0.6, 0.332]"
414,41.5000786781311,"[0.924, 0.6, 0.332]"
415,41.60007882118225,"[0.924, 0.6, 0.332]"
416,41.7000789642334,"[0.924, 0.6, 0.332]"
417,41.800079107284546,"[0.924, 0.6, 0.332]"
418,41.90007925033569,"[0.924, 0.6, 0.332]"
419,42.00007963180542,"[0.924, 0.6, 0.332]"
420,42.10007977485657,"[0.924, 0.6, 0.332]"
421,42.200080156326294,"[0.924, 0.6, 0.332]"
422,42.30008029937744,"[0.924, 0.6, 0.332]"
423,42.40008044242859,"[0.924, 0.6, 0.332]"
424,42.500080585479736,"[0.924, 0.6, 0.332]"
425,42.600080728530884,"[0.924, 0.6, 0.332]"
426,42.70008087158203,"[0.924, 0.6, 0.332]"
427,42.80008101463318,"[0.924, 0.6, 0.332]"
428,42.900081157684326,"[0.924, 0.6, 0.332]"
429,43.000081300735474,"[0.924, 0.6, 0.332]"
430,43.1000816822052,"[0.924, 0.6, 0.332]"
431,43.20008182525635,"[0.924, 0.6, 0.332]"
432,43.300081968307495,"[0.924, 0.6, 0.332]"
433,43.40008211135864,"[0.924, 0.6, 0.332]"
434,43.50008225440979,"[0.924, 0.6, 0.332]"
435,43.60008239746094,"[0.924, 0.6, 0.332]"
436,43.700082540512085,"[0.924, 0.6, 0.332]"
437,43.80008268356323,"[0.924, 0.6, 0.332]"
438,43.90008282661438,"[0.924, 0.6, 0.332]"
439,44.00008296966553,"[0.924, 0.6, 0.332]"
440,44.100083112716675,"[0.924, 0.6, 0.332]"
441,44.20008325576782,"[0.924, 0.6, 0.332]"
442,44.30008339881897,"[0.924, 0.6, 0.332]"
443,44.40008354187012,"[0.924, 0.6, 0.332]"
444,44.500083684921265,"[0.924, 0.6, 0.332]"
445,44.60008382797241,"[0.924, 0.6, 0.332]"
446,44.70008397102356,"[0.924, 0.6, 0.332]"
447,44.80008411407471,"[0.924, 0.6, 0.332]"
448,44.900084495544434,"[0.924, 0.6, 0.332]"
449,45.00008463859558,"[0.924, 0.6, 0.332]"
450,45.10008502006531,"[0.924, 0.6, 0.332]"
451,45.200085163116455,"[0.924, 0.6, 0.332]"
452,45.3000853061676,"[0.924, 0.6, 0.332]"
453,45.40008544921875,"[0.924, 0.6, 0.332]"
454,45.5000855922699,"[0.924, 0.6, 0.332]"
455,45.600085735321045,"[0.924, 0.6, 0.332]"
456,45.70008587837219,"[0.924, 0.6, 0.332]"
457,45.80008602142334,"[0.924, 0.6, 0.332]"
458,45.90008616447449,"[0.924, 0.6, 0.332]"
459,46.000086545944214,"[0.924, 0.6, 0.332]"
460,46.10008668899536,"[0.924, 0.6, 0.332]"
461,46.20008683204651,"[0.924, 0.6, 0.332]"
462,46.300086975097656,"[0.924, 0.6, 0.332]"
463,46.400087118148804,"[0.924, 0.6, 0.332]"
464,46.50008726119995,"[0.924, 0.6, 0.332]"
465,46.6000874042511,"[0.924, 0.6, 0.332]"
466,46.700087547302246,"[0.924, 0.6, 0.332]"
467,46.8000922203064,"[0.924, 0.6, 0.332]"
468,46.900092363357544,"[0.924, 0.6, 0.332]"
469,47.00009250640869,"[0.924, 0.6, 0.332]"
470,47.10009264945984,"[0.924, 0.6, 0.332]"
471,47.200092792510986,"[0.924, 0.6, 0.332]"
472,47.300092935562134,"[0.924, 0.6, 0.332]"
473,47.40009307861328,"[0.924, 0.6, 0.332]"
474,47.50009346008301,"[0.924, 0.6, 0.332]"
475,47.600093603134155,"[0.924, 0.6, 0.332]"
476,47.7000937461853,"[0.924, 0.6, 0.332]"
477,47.80009388923645,"[0.924, 0.6, 0.332]"
478,47.9000940322876,"[0.924, 0.6, 0.332]"
479,48.000094175338745,"[0.924, 0.6, 0.332]"
480,48.10009431838989,"[0.924, 0.6, 0.332]"
481,48.20009446144104,"[0.924, 0.6, 0.332]"
482,48.30009460449219,"[0.924, 0.6, 0.332]"
483,48.400094747543335,"[0.924, 0.6, 0.332]"
484,48.50009489059448,"[0.924, 0.6, 0.332]"
485,48.60009503364563,"[0.924, 0.6, 0.332]"
486,48.70009517669678,"[0.924, 0.6, 0.332]"
487,48.800095319747925,"[0.924, 0.6, 0.332]"
488,48.90009546279907,"[0.924, 0.6, 0.332]"
489,49.00009560585022,"[0.924, 0.6, 0.332]"
490,49.10009574890137,"[0.924, 0.6, 0.332]"
491,49.200095891952515,"[0.924, 0.6, 0.332]"
492,49.30009627342224,"[0.924, 0.6, 0.332]"
493,49.40009641647339,"[0.924, 0.6, 0.332]"
494,49.500096559524536,"[0.924, 0.6, 0.332]"
495,49.600096702575684,"[0.924, 0.6, 0.332]"
496,49.70009684562683,"[0.924, 0.6, 0.332]"
497,49.80009698867798,"[0.924, 0.6, 0.332]"
