,time,bluetooth
160,16.100157022476196,"[0.458, 0.627, 0.581]"
161,16.200157165527344,"[0.458, 0.627, 0.581]"
162,16.30015730857849,"[0.458, 0.627, 0.581]"
163,16.40015745162964,"[0.458, 0.627, 0.581]"
164,16.500157594680786,"[0.458, 0.627, 0.581]"
165,16.600157737731934,"[0.458, 0.627, 0.581]"
166,16.70015788078308,"[0.458, 0.627, 0.581]"
167,16.80015802383423,"[0.458, 0.627, 0.581]"
168,16.900158166885376,"[0.458, 0.627, 0.581]"
169,17.000158309936523,"[0.458, 0.627, 0.581]"
170,17.10015845298767,"[0.458, 0.627, 0.581]"
171,17.20015859603882,"[0.458, 0.627, 0.581]"
172,17.300158739089966,"[0.458, 0.627, 0.581]"
173,17.400158882141113,"[0.458, 0.627, 0.581]"
174,17.50015902519226,"[0.458, 0.627, 0.581]"
175,17.600159168243408,"[0.458, 0.627, 0.581]"
176,17.700159311294556,"[0.458, 0.627, 0.581]"
177,17.800159454345703,"[0.458, 0.627, 0.581]"
178,17.90015959739685,"[0.458, 0.627, 0.581]"
179,18.000159740447998,"[0.458, 0.627, 0.581]"
180,18.100159883499146,"[0.458, 0.627, 0.581]"
181,18.200160264968872,"[0.458, 0.627, 0.581]"
182,18.30016040802002,"[0.458, 0.627, 0.581]"
183,18.400160551071167,"[0.458, 0.627, 0.581]"
184,18.500160694122314,"[0.458, 0.627, 0.581]"
185,18.600160837173462,"[0.458, 0.627, 0.581]"
186,18.70016098022461,"[0.458, 0.627, 0.581]"
187,18.800161123275757,"[0.458, 0.627, 0.581]"
188,18.900161266326904,"[0.458, 0.627, 0.581]"
189,19.00016164779663,"[0.458, 0.627, 0.581]"
190,19.10016179084778,"[0.458, 0.627, 0.581]"
191,19.200161933898926,"[0.458, 0.627, 0.581]"
192,19.30022621154785,"[0.458, 0.627, 0.581]"
193,19.400226354599,"[0.458, 0.627, 0.581]"
194,19.500226497650146,"[0.458, 0.627, 0.581]"
195,19.600226640701294,"[0.458, 0.627, 0.581]"
196,19.700239658355713,"[0.458, 0.627, 0.581]"
197,19.80023980140686,"[0.458, 0.627, 0.581]"
198,19.900239944458008,"[0.458, 0.627, 0.581]"
199,20.000240087509155,"[0.458, 0.627, 0.581]"
200,20.100240468978882,"[0.458, 0.627, 0.581]"
201,20.20024061203003,"[0.458, 0.627, 0.581]"
202,20.300240755081177,"[0.458, 0.627, 0.581]"
203,20.400240898132324,"[0.458, 0.627, 0.581]"
204,20.50024104118347,"[0.458, 0.627, 0.581]"
205,20.6002414226532,"[0.458, 0.627, 0.581]"
206,20.700241565704346,"[0.458, 0.627, 0.581]"
207,20.800241708755493,"[0.458, 0.627, 0.581]"
208,20.90024209022522,"[0.458, 0.627, 0.581]"
209,21.000301361083984,"[0.458, 0.627, 0.581]"
210,21.100301504135132,"[0.458, 0.627, 0.581]"
211,21.20030164718628,"[0.458, 0.627, 0.581]"
212,21.300301790237427,"[0.458, 0.627, 0.581]"
213,21.400301933288574,"[0.458, 0.627, 0.581]"
214,21.50030207633972,"[0.458, 0.627, 0.581]"
215,21.600302696228027,"[0.458, 0.627, 0.581]"
216,21.700302839279175,"[0.458, 0.627, 0.581]"
217,21.800302982330322,"[0.458, 0.627, 0.581]"
218,21.90030336380005,"[0.458, 0.627, 0.581]"
219,22.000303506851196,"[0.458, 0.627, 0.581]"
220,22.100303888320923,"[0.458, 0.627, 0.581]"
221,22.20030450820923,"[0.458, 0.627, 0.581]"
222,22.300304651260376,"[0.458, 0.627, 0.581]"
223,22.400304794311523,"[0.458, 0.627, 0.581]"
224,22.5003399848938,"[0.458, 0.627, 0.581]"
225,22.600340127944946,"[0.458, 0.627, 0.581]"
226,22.700340270996094,"[0.458, 0.627, 0.581]"
227,22.80034041404724,"[0.458, 0.627, 0.581]"
228,22.90034055709839,"[0.458, 0.627, 0.581]"
229,23.000340700149536,"[0.458, 0.627, 0.581]"
230,23.100340843200684,"[0.458, 0.627, 0.581]"
231,23.20034098625183,"[0.458, 0.627, 0.581]"
232,23.30034112930298,"[0.458, 0.627, 0.581]"
233,23.400341510772705,"[0.458, 0.627, 0.581]"
234,23.500341653823853,"[0.458, 0.627, 0.581]"
235,23.60034203529358,"[0.458, 0.627, 0.581]"
236,23.700344800949097,"[0.458, 0.627, 0.581]"
237,23.800344944000244,"[0.458, 0.627, 0.581]"
238,23.90034508705139,"[0.458, 0.627, 0.581]"
239,24.00034523010254,"[0.458, 0.627, 0.581]"
240,24.100345611572266,"[0.458, 0.627, 0.581]"
241,24.20035457611084,"[0.458, 0.627, 0.581]"
242,24.30035948753357,"[0.458, 0.627, 0.581]"
243,24.400359630584717,"[0.458, 0.627, 0.581]"
244,24.500359773635864,"[0.458, 0.627, 0.581]"
245,24.60035991668701,"[0.458, 0.627, 0.581]"
246,24.70036005973816,"[0.458, 0.627, 0.581]"
247,24.800360202789307,"[0.458, 0.627, 0.581]"
248,24.900360345840454,"[0.458, 0.627, 0.581]"
249,25.0003604888916,"[0.458, 0.627, 0.581]"
250,25.10036063194275,"[0.458, 0.627, 0.581]"
251,25.200360774993896,"[0.458, 0.627, 0.581]"
252,25.300360918045044,"[0.458, 0.627, 0.581]"
253,25.40036106109619,"[0.458, 0.627, 0.581]"
254,25.50036120414734,"[0.458, 0.627, 0.581]"
255,25.600361347198486,"[0.458, 0.627, 0.581]"
256,25.700361490249634,"[0.458, 0.627, 0.581]"
257,25.80036163330078,"[0.458, 0.627, 0.581]"
258,25.90036177635193,"[0.458, 0.627, 0.581]"
259,26.000361919403076,"[0.458, 0.627, 0.581]"
260,26.100362062454224,"[0.458, 0.627, 0.581]"
261,26.20036220550537,"[0.458, 0.627, 0.581]"
262,26.30036234855652,"[0.458, 0.627, 0.581]"
263,26.400362491607666,"[0.458, 0.627, 0.581]"
264,26.500362634658813,"[0.458, 0.627, 0.581]"
265,26.60036301612854,"[0.458, 0.627, 0.581]"
266,26.700363159179688,"[0.458, 0.627, 0.581]"
267,26.800363540649414,"[0.458, 0.627, 0.581]"
268,26.90036368370056,"[0.458, 0.627, 0.581]"
269,27.00036382675171,"[0.458, 0.627, 0.581]"
270,27.100363969802856,"[0.458, 0.627, 0.581]"
271,27.200364112854004,"[0.458, 0.627, 0.581]"
272,27.30036425590515,"[0.458, 0.627, 0.581]"
273,27.4003643989563,"[0.458, 0.627, 0.581]"
274,27.500364542007446,"[0.458, 0.627, 0.581]"
275,27.600364685058594,"[0.458, 0.627, 0.581]"
276,27.7003653049469,"[0.458, 0.627, 0.581]"
277,27.800365447998047,"[0.458, 0.627, 0.581]"
278,27.900365829467773,"[0.458, 0.627, 0.581]"
279,28.00036597251892,"[0.458, 0.627, 0.581]"
280,28.100366353988647,"[0.458, 0.627, 0.581]"
281,28.200366497039795,"[0.458, 0.627, 0.581]"
282,28.300366640090942,"[0.458, 0.627, 0.581]"
283,28.40036678314209,"[0.458, 0.627, 0.581]"
284,28.500366926193237,"[0.458, 0.627, 0.581]"
285,28.600367069244385,"[0.458, 0.627, 0.581]"
286,28.700367212295532,"[0.458, 0.627, 0.581]"
287,28.80036735534668,"[0.458, 0.627, 0.581]"
288,28.900367498397827,"[0.458, 0.627, 0.581]"
289,29.000367879867554,"[0.458, 0.627, 0.581]"
290,29.100370407104492,"[0.458, 0.627, 0.581]"
291,29.20037055015564,"[0.458, 0.627, 0.581]"
292,29.300480127334595,"[0.458, 0.627, 0.581]"
293,29.400480270385742,"[0.458, 0.627, 0.581]"
294,29.50048041343689,"[0.458, 0.627, 0.581]"
295,29.600480556488037,"[0.458, 0.627, 0.581]"
296,29.700480699539185,"[0.458, 0.627, 0.581]"
297,29.800480842590332,"[0.458, 0.627, 0.581]"
298,29.90048098564148,"[0.458, 0.627, 0.581]"
299,30.000481128692627,"[0.458, 0.627, 0.581]"
300,30.100481271743774,"[0.458, 0.627, 0.581]"
301,30.200481414794922,"[0.458, 0.627, 0.581]"
302,30.30048179626465,"[0.458, 0.627, 0.581]"
303,30.400481939315796,"[0.458, 0.627, 0.581]"
304,30.500482320785522,"[0.458, 0.627, 0.581]"
305,30.60048794746399,"[0.458, 0.627, 0.581]"
306,30.700488090515137,"[0.458, 0.627, 0.581]"
307,30.800488233566284,"[0.458, 0.627, 0.581]"
308,30.90048837661743,"[0.458, 0.627, 0.581]"
309,31.00048851966858,"[0.458, 0.627, 0.581]"
310,31.100488662719727,"[0.458, 0.627, 0.581]"
311,31.200488805770874,"[0.458, 0.627, 0.581]"
312,31.30048894882202,"[0.458, 0.627, 0.581]"
313,31.40048909187317,"[0.458, 0.627, 0.581]"
314,31.500489234924316,"[0.458, 0.627, 0.581]"
315,31.600489377975464,"[0.458, 0.627, 0.581]"
316,31.70048952102661,"[0.458, 0.627, 0.581]"
317,31.80048966407776,"[0.458, 0.627, 0.581]"
318,31.900489807128906,"[0.458, 0.627, 0.581]"
319,32.000489950180054,"[0.458, 0.627, 0.581]"
320,32.1004900932312,"[0.458, 0.627, 0.581]"
321,32.20049023628235,"[0.458, 0.627, 0.581]"
322,32.300490379333496,"[0.458, 0.627, 0.581]"
323,32.40049076080322,"[0.458, 0.627, 0.581]"
324,32.50049090385437,"[0.458, 0.627, 0.581]"
325,32.60049104690552,"[0.458, 0.627, 0.581]"
326,32.700491189956665,"[0.458, 0.627, 0.581]"
327,32.80049133300781,"[0.458, 0.627, 0.581]"
328,32.90049147605896,"[0.458, 0.627, 0.581]"
329,33.00049161911011,"[0.458, 0.627, 0.581]"
330,33.100491762161255,"[0.458, 0.627, 0.581]"
331,33.2004919052124,"[0.458, 0.627, 0.581]"
332,33.30049204826355,"[0.458, 0.627, 0.581]"
333,33.4004921913147,"[0.458, 0.627, 0.581]"
334,33.500492334365845,"[0.458, 0.627, 0.581]"
335,33.60049247741699,"[0.458, 0.627, 0.581]"
336,33.70049262046814,"[0.458, 0.627, 0.581]"
337,33.80049276351929,"[0.458, 0.627, 0.581]"
338,33.900492906570435,"[0.458, 0.627, 0.581]"
339,34.00049304962158,"[0.458, 0.627, 0.581]"
340,34.10049319267273,"[0.458, 0.627, 0.581]"
341,34.200493574142456,"[0.458, 0.627, 0.581]"
342,34.3004937171936,"[0.458, 0.627, 0.581]"
343,34.40049409866333,"[0.458, 0.627, 0.581]"
344,34.50049424171448,"[0.458, 0.627, 0.581]"
345,34.600494384765625,"[0.458, 0.627, 0.581]"
346,34.70049452781677,"[0.458, 0.627, 0.581]"
347,34.80049467086792,"[0.458, 0.627, 0.581]"
348,34.90049481391907,"[0.458, 0.627, 0.581]"
349,35.000494956970215,"[0.458, 0.627, 0.581]"
350,35.10049510002136,"[0.458, 0.627, 0.581]"
351,35.20049524307251,"[0.458, 0.627, 0.581]"
352,35.300495624542236,"[0.458, 0.627, 0.581]"
353,35.400495767593384,"[0.458, 0.627, 0.581]"
354,35.50049614906311,"[0.458, 0.627, 0.581]"
355,35.60049629211426,"[0.458, 0.627, 0.581]"
356,35.700496435165405,"[0.458, 0.627, 0.581]"
357,35.80049657821655,"[0.458, 0.627, 0.581]"
358,35.9004967212677,"[0.458, 0.627, 0.581]"
359,36.00049686431885,"[0.458, 0.627, 0.581]"
360,36.100497007369995,"[0.458, 0.627, 0.581]"
361,36.20049715042114,"[0.458, 0.627, 0.581]"
362,36.30049729347229,"[0.458, 0.627, 0.581]"
363,36.400497913360596,"[0.458, 0.627, 0.581]"
364,36.50049829483032,"[0.458, 0.627, 0.581]"
365,36.60049843788147,"[0.458, 0.627, 0.581]"
366,36.70049858093262,"[0.458, 0.627, 0.581]"
367,36.800498962402344,"[0.458, 0.627, 0.581]"
368,36.90049910545349,"[0.458, 0.627, 0.581]"
369,37.00049924850464,"[0.458, 0.627, 0.581]"
370,37.100499391555786,"[0.458, 0.627, 0.581]"
371,37.200499534606934,"[0.458, 0.627, 0.581]"
372,37.30049967765808,"[0.458, 0.627, 0.581]"
373,37.40049982070923,"[0.458, 0.627, 0.581]"
374,37.500499963760376,"[0.458, 0.627, 0.581]"
375,37.60050010681152,"[0.458, 0.627, 0.581]"
376,37.70050048828125,"[0.458, 0.627, 0.581]"
377,37.8005006313324,"[0.458, 0.627, 0.581]"
378,37.900501012802124,"[0.458, 0.627, 0.581]"
379,38.00050115585327,"[0.458, 0.627, 0.581]"
380,38.10050129890442,"[0.458, 0.627, 0.581]"
381,38.200501441955566,"[0.458, 0.627, 0.581]"
382,38.30050182342529,"[0.458, 0.627, 0.581]"
383,38.40050196647644,"[0.458, 0.627, 0.581]"
384,38.50050210952759,"[0.458, 0.627, 0.581]"
385,38.600502252578735,"[0.458, 0.627, 0.581]"
386,38.70050239562988,"[0.458, 0.627, 0.581]"
387,38.80050253868103,"[0.458, 0.627, 0.581]"
388,38.90050268173218,"[0.458, 0.627, 0.581]"
389,39.000502824783325,"[0.458, 0.627, 0.581]"
390,39.10050296783447,"[0.458, 0.627, 0.581]"
391,39.20050311088562,"[0.458, 0.627, 0.581]"
392,39.30050325393677,"[0.458, 0.627, 0.581]"
393,39.400503396987915,"[0.458, 0.627, 0.581]"
394,39.50050354003906,"[0.458, 0.627, 0.581]"
395,39.60050368309021,"[0.458, 0.627, 0.581]"
396,39.70050382614136,"[0.458, 0.627, 0.581]"
397,39.800503969192505,"[0.458, 0.627, 0.581]"
398,39.90050411224365,"[0.458, 0.627, 0.581]"
399,40.0005042552948,"[0.458, 0.627, 0.581]"
400,40.10050439834595,"[0.458, 0.627, 0.581]"
401,40.200504541397095,"[0.458, 0.627, 0.581]"
402,40.30050468444824,"[0.458, 0.627, 0.581]"
403,40.40050482749939,"[0.458, 0.627, 0.581]"
404,40.50050497055054,"[0.458, 0.627, 0.581]"
405,40.600505352020264,"[0.458, 0.627, 0.581]"
406,40.70050549507141,"[0.458, 0.627, 0.581]"
407,40.80050587654114,"[0.458, 0.627, 0.581]"
408,40.900506019592285,"[0.458, 0.627, 0.581]"
409,41.00050663948059,"[0.458, 0.627, 0.581]"
410,41.10050678253174,"[0.458, 0.627, 0.581]"
411,41.200506925582886,"[0.458, 0.627, 0.581]"
412,41.30050706863403,"[0.458, 0.627, 0.581]"
413,41.40050721168518,"[0.458, 0.627, 0.581]"
414,41.50050735473633,"[0.458, 0.627, 0.581]"
415,41.600507497787476,"[0.458, 0.627, 0.581]"
416,41.70050764083862,"[0.458, 0.627, 0.581]"
417,41.80050778388977,"[0.458, 0.627, 0.581]"
418,41.9005081653595,"[0.458, 0.627, 0.581]"
419,42.000508308410645,"[0.458, 0.627, 0.581]"
420,42.10050868988037,"[0.458, 0.627, 0.581]"
421,42.20050883293152,"[0.458, 0.627, 0.581]"
422,42.300508975982666,"[0.458, 0.627, 0.581]"
423,42.40050911903381,"[0.458, 0.627, 0.581]"
424,42.50051403045654,"[0.458, 0.627, 0.581]"
425,42.60051417350769,"[0.458, 0.627, 0.581]"
426,42.70051431655884,"[0.458, 0.627, 0.581]"
427,42.800514459609985,"[0.458, 0.627, 0.581]"
428,42.90051460266113,"[0.458, 0.627, 0.581]"
429,43.00051474571228,"[0.458, 0.627, 0.581]"
430,43.10051512718201,"[0.458, 0.627, 0.581]"
431,43.200515270233154,"[0.458, 0.627, 0.581]"
432,43.3005154132843,"[0.458, 0.627, 0.581]"
433,43.40051555633545,"[0.458, 0.627, 0.581]"
434,43.5005156993866,"[0.458, 0.627, 0.581]"
435,43.600515842437744,"[0.458, 0.627, 0.581]"
436,43.70051598548889,"[0.458, 0.627, 0.581]"
437,43.80051636695862,"[0.458, 0.627, 0.581]"
438,43.900516510009766,"[0.458, 0.627, 0.581]"
439,44.00051665306091,"[0.458, 0.627, 0.581]"
440,44.10051679611206,"[0.458, 0.627, 0.581]"
441,44.20051693916321,"[0.458, 0.627, 0.581]"
442,44.300517320632935,"[0.458, 0.627, 0.581]"
443,44.40051746368408,"[0.458, 0.627, 0.581]"
444,44.50051760673523,"[0.458, 0.627, 0.581]"
445,44.60051774978638,"[0.458, 0.627, 0.581]"
446,44.700517892837524,"[0.458, 0.627, 0.581]"
447,44.80052161216736,"[0.458, 0.627, 0.581]"
448,44.900521993637085,"[0.458, 0.627, 0.581]"
449,45.00052213668823,"[0.458, 0.627, 0.581]"
450,45.10052227973938,"[0.458, 0.627, 0.581]"
451,45.20052242279053,"[0.458, 0.627, 0.581]"
452,45.300522565841675,"[0.458, 0.627, 0.581]"
453,45.40052270889282,"[0.458, 0.627, 0.581]"
454,45.50052285194397,"[0.458, 0.627, 0.581]"
455,45.60052299499512,"[0.458, 0.627, 0.581]"
456,45.700523138046265,"[0.458, 0.627, 0.581]"
457,45.80052328109741,"[0.458, 0.627, 0.581]"
458,45.90052342414856,"[0.458, 0.627, 0.581]"
459,46.00052356719971,"[0.458, 0.627, 0.581]"
460,46.100523710250854,"[0.458, 0.627, 0.581]"
461,46.200523853302,"[0.458, 0.627, 0.581]"
462,46.30052399635315,"[0.458, 0.627, 0.581]"
463,46.4005241394043,"[0.458, 0.627, 0.581]"
464,46.500524282455444,"[0.458, 0.627, 0.581]"
465,46.60052442550659,"[0.458, 0.627, 0.581]"
466,46.7005250453949,"[0.458, 0.627, 0.581]"
467,46.800525188446045,"[0.458, 0.627, 0.581]"
468,46.90052533149719,"[0.458, 0.627, 0.581]"
469,47.00052547454834,"[0.458, 0.627, 0.581]"
470,47.10052561759949,"[0.458, 0.627, 0.581]"
471,47.200525760650635,"[0.458, 0.627, 0.581]"
472,47.30052590370178,"[0.458, 0.627, 0.581]"
473,47.40052604675293,"[0.458, 0.627, 0.581]"
474,47.50052618980408,"[0.458, 0.627, 0.581]"
475,47.600526332855225,"[0.458, 0.627, 0.581]"
476,47.70052647590637,"[0.458, 0.627, 0.581]"
477,47.8005268573761,"[0.458, 0.627, 0.581]"
478,47.900527000427246,"[0.458, 0.627, 0.581]"
479,48.000527143478394,"[0.458, 0.627, 0.581]"
480,48.10052728652954,"[0.458, 0.627, 0.581]"
481,48.20052742958069,"[0.458, 0.627, 0.581]"
482,48.300527811050415,"[0.458, 0.627, 0.581]"
483,48.40052795410156,"[0.458, 0.627, 0.581]"
484,48.50052809715271,"[0.458, 0.627, 0.581]"
485,48.60052824020386,"[0.458, 0.627, 0.581]"
486,48.700528383255005,"[0.458, 0.627, 0.581]"
487,48.80052852630615,"[0.458, 0.627, 0.581]"
488,48.90052890777588,"[0.458, 0.627, 0.581]"
489,49.000529050827026,"[0.458, 0.627, 0.581]"
490,49.100529193878174,"[0.458, 0.627, 0.581]"
491,49.2005295753479,"[0.458, 0.627, 0.581]"
492,49.30052971839905,"[0.458, 0.627, 0.581]"
493,49.400529861450195,"[0.458, 0.627, 0.581]"
494,49.50053000450134,"[0.458, 0.627, 0.581]"
495,49.60053014755249,"[0.458, 0.627, 0.581]"
496,49.70053052902222,"[0.458, 0.627, 0.581]"
497,49.800530672073364,"[0.458, 0.627, 0.581]"
