,time,bluetooth
119,12.00021243095398,"[0.499, 0.98, 0.344]"
120,12.100212574005127,"[0.499, 0.98, 0.344]"
121,12.200212717056274,"[0.499, 0.98, 0.344]"
122,12.300215482711792,"[0.499, 0.98, 0.344]"
123,12.40021562576294,"[0.499, 0.98, 0.344]"
124,12.500215768814087,"[0.499, 0.98, 0.344]"
125,12.600215911865234,"[0.499, 0.98, 0.344]"
126,12.700216054916382,"[0.499, 0.98, 0.344]"
127,12.800216436386108,"[0.499, 0.98, 0.344]"
128,12.900216579437256,"[0.499, 0.98, 0.344]"
129,13.000216722488403,"[0.499, 0.98, 0.344]"
130,13.10021686553955,"[0.499, 0.98, 0.344]"
131,13.200217008590698,"[0.499, 0.98, 0.344]"
132,13.300217151641846,"[0.499, 0.98, 0.344]"
133,13.400217294692993,"[0.499, 0.98, 0.344]"
134,13.50021743774414,"[0.499, 0.98, 0.344]"
135,13.600217580795288,"[0.499, 0.98, 0.344]"
136,13.700217723846436,"[0.499, 0.98, 0.344]"
137,13.800217866897583,"[0.499, 0.98, 0.344]"
138,13.90021800994873,"[0.499, 0.98, 0.344]"
139,14.000218152999878,"[0.499, 0.98, 0.344]"
140,14.100218296051025,"[0.499, 0.98, 0.344]"
141,14.200218439102173,"[0.499, 0.98, 0.344]"
142,14.30021858215332,"[0.499, 0.98, 0.344]"
143,14.400218725204468,"[0.499, 0.98, 0.344]"
144,14.500218868255615,"[0.499, 0.98, 0.344]"
145,14.600219249725342,"[0.499, 0.98, 0.344]"
146,14.70021939277649,"[0.499, 0.98, 0.344]"
147,14.800219774246216,"[0.499, 0.98, 0.344]"
148,14.900219917297363,"[0.499, 0.98, 0.344]"
149,15.00022006034851,"[0.499, 0.98, 0.344]"
150,15.100220203399658,"[0.499, 0.98, 0.344]"
151,15.200220346450806,"[0.499, 0.98, 0.344]"
152,15.300220489501953,"[0.499, 0.98, 0.344]"
153,15.4002206325531,"[0.499, 0.98, 0.344]"
154,15.500220775604248,"[0.499, 0.98, 0.344]"
155,15.600220918655396,"[0.499, 0.98, 0.344]"
156,15.700221300125122,"[0.499, 0.98, 0.344]"
157,15.80022144317627,"[0.499, 0.98, 0.344]"
158,15.900221586227417,"[0.499, 0.98, 0.344]"
159,16.000221729278564,"[0.499, 0.98, 0.344]"
160,16.100221872329712,"[0.499, 0.98, 0.344]"
161,16.20022201538086,"[0.499, 0.98, 0.344]"
162,16.300222158432007,"[0.499, 0.98, 0.344]"
163,16.400222301483154,"[0.499, 0.98, 0.344]"
164,16.5002224445343,"[0.499, 0.98, 0.344]"
165,16.60022258758545,"[0.499, 0.98, 0.344]"
166,16.700222730636597,"[0.499, 0.98, 0.344]"
167,16.800222873687744,"[0.499, 0.98, 0.344]"
168,16.90022301673889,"[0.499, 0.98, 0.344]"
169,17.00022315979004,"[0.499, 0.98, 0.344]"
170,17.100223302841187,"[0.499, 0.98, 0.344]"
171,17.200223445892334,"[0.499, 0.98, 0.344]"
172,17.30022358894348,"[0.499, 0.98, 0.344]"
173,17.40022373199463,"[0.499, 0.98, 0.344]"
174,17.500224113464355,"[0.499, 0.98, 0.344]"
175,17.600224256515503,"[0.499, 0.98, 0.344]"
176,17.70022463798523,"[0.499, 0.98, 0.344]"
177,17.800224781036377,"[0.499, 0.98, 0.344]"
178,17.900224924087524,"[0.499, 0.98, 0.344]"
179,18.000225067138672,"[0.499, 0.98, 0.344]"
180,18.100377321243286,"[0.499, 0.98, 0.344]"
181,18.200377464294434,"[0.499, 0.98, 0.344]"
182,18.30037760734558,"[0.499, 0.98, 0.344]"
183,18.40037775039673,"[0.499, 0.98, 0.344]"
184,18.500377893447876,"[0.499, 0.98, 0.344]"
185,18.600378036499023,"[0.499, 0.98, 0.344]"
186,18.70037817955017,"[0.499, 0.98, 0.344]"
187,18.80037832260132,"[0.499, 0.98, 0.344]"
188,18.900378465652466,"[0.499, 0.98, 0.344]"
189,19.000378608703613,"[0.499, 0.98, 0.344]"
190,19.10037875175476,"[0.499, 0.98, 0.344]"
191,19.200378894805908,"[0.499, 0.98, 0.344]"
192,19.300379037857056,"[0.499, 0.98, 0.344]"
193,19.400379180908203,"[0.499, 0.98, 0.344]"
194,19.50037932395935,"[0.499, 0.98, 0.344]"
195,19.600379467010498,"[0.499, 0.98, 0.344]"
196,19.700379610061646,"[0.499, 0.98, 0.344]"
197,19.800379753112793,"[0.499, 0.98, 0.344]"
198,19.90037989616394,"[0.499, 0.98, 0.344]"
199,20.000380277633667,"[0.499, 0.98, 0.344]"
200,20.100380420684814,"[0.499, 0.98, 0.344]"
201,20.200380563735962,"[0.499, 0.98, 0.344]"
202,20.30038070678711,"[0.499, 0.98, 0.344]"
203,20.400380849838257,"[0.499, 0.98, 0.344]"
204,20.500380992889404,"[0.499, 0.98, 0.344]"
205,20.60038113594055,"[0.499, 0.98, 0.344]"
206,20.7003812789917,"[0.499, 0.98, 0.344]"
207,20.800381422042847,"[0.499, 0.98, 0.344]"
208,20.900381565093994,"[0.499, 0.98, 0.344]"
209,21.00038170814514,"[0.499, 0.98, 0.344]"
210,21.10038185119629,"[0.499, 0.98, 0.344]"
211,21.200381994247437,"[0.499, 0.98, 0.344]"
212,21.300382137298584,"[0.499, 0.98, 0.344]"
213,21.40038228034973,"[0.499, 0.98, 0.344]"
214,21.50038242340088,"[0.499, 0.98, 0.344]"
215,21.600382566452026,"[0.499, 0.98, 0.344]"
216,21.700382709503174,"[0.499, 0.98, 0.344]"
217,21.8003830909729,"[0.499, 0.98, 0.344]"
218,21.900383234024048,"[0.499, 0.98, 0.344]"
219,22.000383615493774,"[0.499, 0.98, 0.344]"
220,22.100411415100098,"[0.499, 0.98, 0.344]"
221,22.200411558151245,"[0.499, 0.98, 0.344]"
222,22.300411701202393,"[0.499, 0.98, 0.344]"
223,22.40041184425354,"[0.499, 0.98, 0.344]"
224,22.500411987304688,"[0.499, 0.98, 0.344]"
225,22.600412130355835,"[0.499, 0.98, 0.344]"
226,22.700412273406982,"[0.499, 0.98, 0.344]"
227,22.80041241645813,"[0.499, 0.98, 0.344]"
228,22.900412797927856,"[0.499, 0.98, 0.344]"
229,23.000412940979004,"[0.499, 0.98, 0.344]"
230,23.10041308403015,"[0.499, 0.98, 0.344]"
231,23.2004132270813,"[0.499, 0.98, 0.344]"
232,23.300413370132446,"[0.499, 0.98, 0.344]"
233,23.400413513183594,"[0.499, 0.98, 0.344]"
234,23.50041365623474,"[0.499, 0.98, 0.344]"
235,23.60041379928589,"[0.499, 0.98, 0.344]"
236,23.700413942337036,"[0.499, 0.98, 0.344]"
237,23.800414323806763,"[0.499, 0.98, 0.344]"
238,23.90041446685791,"[0.499, 0.98, 0.344]"
239,24.000414609909058,"[0.499, 0.98, 0.344]"
240,24.100414752960205,"[0.499, 0.98, 0.344]"
241,24.200414896011353,"[0.499, 0.98, 0.344]"
242,24.3004150390625,"[0.499, 0.98, 0.344]"
243,24.400415182113647,"[0.499, 0.98, 0.344]"
244,24.500415325164795,"[0.499, 0.98, 0.344]"
245,24.600415468215942,"[0.499, 0.98, 0.344]"
246,24.70041561126709,"[0.499, 0.98, 0.344]"
247,24.800415754318237,"[0.499, 0.98, 0.344]"
248,24.900415897369385,"[0.499, 0.98, 0.344]"
249,25.000416040420532,"[0.499, 0.98, 0.344]"
250,25.10041618347168,"[0.499, 0.98, 0.344]"
251,25.200416326522827,"[0.499, 0.98, 0.344]"
252,25.300416469573975,"[0.499, 0.98, 0.344]"
253,25.400416612625122,"[0.499, 0.98, 0.344]"
254,25.50041675567627,"[0.499, 0.98, 0.344]"
255,25.600417137145996,"[0.499, 0.98, 0.344]"
256,25.700417280197144,"[0.499, 0.98, 0.344]"
257,25.80041766166687,"[0.499, 0.98, 0.344]"
258,25.900417804718018,"[0.499, 0.98, 0.344]"
259,26.000417947769165,"[0.499, 0.98, 0.344]"
260,26.100418090820312,"[0.499, 0.98, 0.344]"
261,26.20041823387146,"[0.499, 0.98, 0.344]"
262,26.300418376922607,"[0.499, 0.98, 0.344]"
263,26.400418519973755,"[0.499, 0.98, 0.344]"
264,26.500418663024902,"[0.499, 0.98, 0.344]"
265,26.60041880607605,"[0.499, 0.98, 0.344]"
266,26.700419187545776,"[0.499, 0.98, 0.344]"
267,26.800419330596924,"[0.499, 0.98, 0.344]"
268,26.90041947364807,"[0.499, 0.98, 0.344]"
269,27.00041961669922,"[0.499, 0.98, 0.344]"
270,27.100419759750366,"[0.499, 0.98, 0.344]"
271,27.200419902801514,"[0.499, 0.98, 0.344]"
272,27.30042004585266,"[0.499, 0.98, 0.344]"
273,27.40042018890381,"[0.499, 0.98, 0.344]"
274,27.500420331954956,"[0.499, 0.98, 0.344]"
275,27.600420475006104,"[0.499, 0.98, 0.344]"
276,27.70042061805725,"[0.499, 0.98, 0.344]"
277,27.8004207611084,"[0.499, 0.98, 0.344]"
278,27.900420904159546,"[0.499, 0.98, 0.344]"
279,28.000421047210693,"[0.499, 0.98, 0.344]"
280,28.10042119026184,"[0.499, 0.98, 0.344]"
281,28.20042133331299,"[0.499, 0.98, 0.344]"
282,28.300421476364136,"[0.499, 0.98, 0.344]"
283,28.400421619415283,"[0.499, 0.98, 0.344]"
284,28.50042200088501,"[0.499, 0.98, 0.344]"
285,28.600422143936157,"[0.499, 0.98, 0.344]"
286,28.700422525405884,"[0.499, 0.98, 0.344]"
287,28.80042266845703,"[0.499, 0.98, 0.344]"
288,28.90042281150818,"[0.499, 0.98, 0.344]"
289,29.000422954559326,"[0.499, 0.98, 0.344]"
290,29.100423097610474,"[0.499, 0.98, 0.344]"
291,29.20042324066162,"[0.499, 0.98, 0.344]"
292,29.30042338371277,"[0.499, 0.98, 0.344]"
293,29.400423526763916,"[0.499, 0.98, 0.344]"
294,29.500423669815063,"[0.499, 0.98, 0.344]"
295,29.60042405128479,"[0.499, 0.98, 0.344]"
296,29.700424194335938,"[0.499, 0.98, 0.344]"
297,29.800424337387085,"[0.499, 0.98, 0.344]"
298,29.900424480438232,"[0.499, 0.98, 0.344]"
299,30.00042462348938,"[0.499, 0.98, 0.344]"
300,30.100424766540527,"[0.499, 0.98, 0.344]"
301,30.200424909591675,"[0.499, 0.98, 0.344]"
302,30.300425052642822,"[0.499, 0.98, 0.344]"
303,30.40042519569397,"[0.499, 0.98, 0.344]"
304,30.500425338745117,"[0.499, 0.98, 0.344]"
305,30.600425481796265,"[0.499, 0.98, 0.344]"
306,30.700425624847412,"[0.499, 0.98, 0.344]"
307,30.80042576789856,"[0.499, 0.98, 0.344]"
308,30.900425910949707,"[0.499, 0.98, 0.344]"
309,31.000426054000854,"[0.499, 0.98, 0.344]"
310,31.100426197052002,"[0.499, 0.98, 0.344]"
311,31.20042634010315,"[0.499, 0.98, 0.344]"
312,31.300426483154297,"[0.499, 0.98, 0.344]"
313,31.400426864624023,"[0.499, 0.98, 0.344]"
314,31.50042700767517,"[0.499, 0.98, 0.344]"
315,31.600427389144897,"[0.499, 0.98, 0.344]"
316,31.700427532196045,"[0.499, 0.98, 0.344]"
317,31.800427675247192,"[0.499, 0.98, 0.344]"
318,31.90042781829834,"[0.499, 0.98, 0.344]"
319,32.00042796134949,"[0.499, 0.98, 0.344]"
320,32.100428104400635,"[0.499, 0.98, 0.344]"
321,32.20042824745178,"[0.499, 0.98, 0.344]"
322,32.30042839050293,"[0.499, 0.98, 0.344]"
323,32.40042853355408,"[0.499, 0.98, 0.344]"
324,32.500428915023804,"[0.499, 0.98, 0.344]"
325,32.60042905807495,"[0.499, 0.98, 0.344]"
326,32.70042943954468,"[0.499, 0.98, 0.344]"
327,32.800429582595825,"[0.499, 0.98, 0.344]"
328,32.90042972564697,"[0.499, 0.98, 0.344]"
329,33.00042986869812,"[0.499, 0.98, 0.344]"
330,33.10043001174927,"[0.499, 0.98, 0.344]"
331,33.200430154800415,"[0.499, 0.98, 0.344]"
332,33.30043029785156,"[0.499, 0.98, 0.344]"
333,33.40043044090271,"[0.499, 0.98, 0.344]"
334,33.50043058395386,"[0.499, 0.98, 0.344]"
335,33.600430965423584,"[0.499, 0.98, 0.344]"
336,33.70043110847473,"[0.499, 0.98, 0.344]"
337,33.80043125152588,"[0.499, 0.98, 0.344]"
338,33.900431394577026,"[0.499, 0.98, 0.344]"
339,34.000431537628174,"[0.499, 0.98, 0.344]"
340,34.10043168067932,"[0.499, 0.98, 0.344]"
341,34.20043182373047,"[0.499, 0.98, 0.344]"
342,34.300431966781616,"[0.499, 0.98, 0.344]"
343,34.400432109832764,"[0.499, 0.98, 0.344]"
344,34.50043225288391,"[0.499, 0.98, 0.344]"
345,34.60043239593506,"[0.499, 0.98, 0.344]"
346,34.700432538986206,"[0.499, 0.98, 0.344]"
347,34.80043268203735,"[0.499, 0.98, 0.344]"
348,34.9004328250885,"[0.499, 0.98, 0.344]"
349,35.00043296813965,"[0.499, 0.98, 0.344]"
350,35.100433111190796,"[0.499, 0.98, 0.344]"
351,35.20043325424194,"[0.499, 0.98, 0.344]"
352,35.30043339729309,"[0.499, 0.98, 0.344]"
353,35.40043377876282,"[0.499, 0.98, 0.344]"
354,35.500433921813965,"[0.499, 0.98, 0.344]"
355,35.60043430328369,"[0.499, 0.98, 0.344]"
356,35.70043444633484,"[0.499, 0.98, 0.344]"
357,35.800434589385986,"[0.499, 0.98, 0.344]"
358,35.900434732437134,"[0.499, 0.98, 0.344]"
359,36.00043487548828,"[0.499, 0.98, 0.344]"
360,36.10043501853943,"[0.499, 0.98, 0.344]"
361,36.200435161590576,"[0.499, 0.98, 0.344]"
362,36.300435304641724,"[0.499, 0.98, 0.344]"
363,36.40043544769287,"[0.499, 0.98, 0.344]"
364,36.5004358291626,"[0.499, 0.98, 0.344]"
365,36.600435972213745,"[0.499, 0.98, 0.344]"
366,36.70043611526489,"[0.499, 0.98, 0.344]"
367,36.80043625831604,"[0.499, 0.98, 0.344]"
368,36.90043640136719,"[0.499, 0.98, 0.344]"
369,37.000436544418335,"[0.499, 0.98, 0.344]"
370,37.10043668746948,"[0.499, 0.98, 0.344]"
371,37.20043683052063,"[0.499, 0.98, 0.344]"
372,37.30043697357178,"[0.499, 0.98, 0.344]"
373,37.400437116622925,"[0.499, 0.98, 0.344]"
374,37.50043725967407,"[0.499, 0.98, 0.344]"
375,37.60043740272522,"[0.499, 0.98, 0.344]"
376,37.70043754577637,"[0.499, 0.98, 0.344]"
377,37.800437688827515,"[0.499, 0.98, 0.344]"
378,37.90043783187866,"[0.499, 0.98, 0.344]"
379,38.00043797492981,"[0.499, 0.98, 0.344]"
380,38.10043811798096,"[0.499, 0.98, 0.344]"
381,38.200438261032104,"[0.499, 0.98, 0.344]"
382,38.30043864250183,"[0.499, 0.98, 0.344]"
383,38.40043878555298,"[0.499, 0.98, 0.344]"
384,38.500439167022705,"[0.499, 0.98, 0.344]"
385,38.60043931007385,"[0.499, 0.98, 0.344]"
386,38.700439453125,"[0.499, 0.98, 0.344]"
387,38.80043959617615,"[0.499, 0.98, 0.344]"
388,38.900439739227295,"[0.499, 0.98, 0.344]"
389,39.00043988227844,"[0.499, 0.98, 0.344]"
390,39.10044002532959,"[0.499, 0.98, 0.344]"
391,39.20044016838074,"[0.499, 0.98, 0.344]"
392,39.300440311431885,"[0.499, 0.98, 0.344]"
393,39.40044069290161,"[0.499, 0.98, 0.344]"
394,39.50044083595276,"[0.499, 0.98, 0.344]"
395,39.600440979003906,"[0.499, 0.98, 0.344]"
396,39.700441122055054,"[0.499, 0.98, 0.344]"
397,39.8004412651062,"[0.499, 0.98, 0.344]"
398,39.90044140815735,"[0.499, 0.98, 0.344]"
399,40.000441551208496,"[0.499, 0.98, 0.344]"
400,40.100441694259644,"[0.499, 0.98, 0.344]"
401,40.20044183731079,"[0.499, 0.98, 0.344]"
402,40.30044198036194,"[0.499, 0.98, 0.344]"
403,40.400442123413086,"[0.499, 0.98, 0.344]"
404,40.50044226646423,"[0.499, 0.98, 0.344]"
405,40.60044240951538,"[0.499, 0.98, 0.344]"
406,40.70044255256653,"[0.499, 0.98, 0.344]"
407,40.800442695617676,"[0.499, 0.98, 0.344]"
408,40.90044283866882,"[0.499, 0.98, 0.344]"
409,41.00044298171997,"[0.499, 0.98, 0.344]"
410,41.10044312477112,"[0.499, 0.98, 0.344]"
411,41.200443506240845,"[0.499, 0.98, 0.344]"
412,41.30044364929199,"[0.499, 0.98, 0.344]"
413,41.40044403076172,"[0.499, 0.98, 0.344]"
414,41.500444173812866,"[0.499, 0.98, 0.344]"
415,41.600444316864014,"[0.499, 0.98, 0.344]"
416,41.70044445991516,"[0.499, 0.98, 0.344]"
417,41.80044460296631,"[0.499, 0.98, 0.344]"
418,41.900444746017456,"[0.499, 0.98, 0.344]"
419,42.0004448890686,"[0.499, 0.98, 0.344]"
420,42.10044503211975,"[0.499, 0.98, 0.344]"
421,42.2004451751709,"[0.499, 0.98, 0.344]"
422,42.300445556640625,"[0.499, 0.98, 0.344]"
423,42.40044569969177,"[0.499, 0.98, 0.344]"
424,42.50044584274292,"[0.499, 0.98, 0.344]"
425,42.60044598579407,"[0.499, 0.98, 0.344]"
426,42.700446128845215,"[0.499, 0.98, 0.344]"
427,42.80044627189636,"[0.499, 0.98, 0.344]"
428,42.90044641494751,"[0.499, 0.98, 0.344]"
429,43.00044655799866,"[0.499, 0.98, 0.344]"
430,43.100446701049805,"[0.499, 0.98, 0.344]"
431,43.20044684410095,"[0.499, 0.98, 0.344]"
432,43.3004469871521,"[0.499, 0.98, 0.344]"
433,43.40044713020325,"[0.499, 0.98, 0.344]"
434,43.500447273254395,"[0.499, 0.98, 0.344]"
435,43.60044741630554,"[0.499, 0.98, 0.344]"
436,43.70044755935669,"[0.499, 0.98, 0.344]"
437,43.80044770240784,"[0.499, 0.98, 0.344]"
438,43.900447845458984,"[0.499, 0.98, 0.344]"
439,44.00044798851013,"[0.499, 0.98, 0.344]"
440,44.10044836997986,"[0.499, 0.98, 0.344]"
441,44.200448513031006,"[0.499, 0.98, 0.344]"
442,44.30044889450073,"[0.499, 0.98, 0.344]"
443,44.40044903755188,"[0.499, 0.98, 0.344]"
444,44.50044918060303,"[0.499, 0.98, 0.344]"
445,44.600449323654175,"[0.499, 0.98, 0.344]"
446,44.70044946670532,"[0.499, 0.98, 0.344]"
447,44.80044960975647,"[0.499, 0.98, 0.344]"
448,44.90044975280762,"[0.499, 0.98, 0.344]"
449,45.000449895858765,"[0.499, 0.98, 0.344]"
450,45.10045003890991,"[0.499, 0.98, 0.344]"
451,45.20045042037964,"[0.499, 0.98, 0.344]"
452,45.300450563430786,"[0.499, 0.98, 0.344]"
453,45.400450706481934,"[0.499, 0.98, 0.344]"
454,45.50045084953308,"[0.499, 0.98, 0.344]"
455,45.60045099258423,"[0.499, 0.98, 0.344]"
456,45.700451135635376,"[0.499, 0.98, 0.344]"
457,45.80045127868652,"[0.499, 0.98, 0.344]"
458,45.90045142173767,"[0.499, 0.98, 0.344]"
459,46.00045156478882,"[0.499, 0.98, 0.344]"
460,46.100451707839966,"[0.499, 0.98, 0.344]"
461,46.20045185089111,"[0.499, 0.98, 0.344]"
462,46.30045199394226,"[0.499, 0.98, 0.344]"
463,46.40045213699341,"[0.499, 0.98, 0.344]"
464,46.500452280044556,"[0.499, 0.98, 0.344]"
465,46.6004524230957,"[0.499, 0.98, 0.344]"
466,46.70045256614685,"[0.499, 0.98, 0.344]"
467,46.800452709198,"[0.499, 0.98, 0.344]"
468,46.900452852249146,"[0.499, 0.98, 0.344]"
469,47.00045323371887,"[0.499, 0.98, 0.344]"
470,47.10045337677002,"[0.499, 0.98, 0.344]"
471,47.200453758239746,"[0.499, 0.98, 0.344]"
472,47.300453901290894,"[0.499, 0.98, 0.344]"
473,47.40045404434204,"[0.499, 0.98, 0.344]"
474,47.50045418739319,"[0.499, 0.98, 0.344]"
475,47.600454330444336,"[0.499, 0.98, 0.344]"
476,47.70045447349548,"[0.499, 0.98, 0.344]"
477,47.80045461654663,"[0.499, 0.98, 0.344]"
478,47.90045475959778,"[0.499, 0.98, 0.344]"
479,48.000454902648926,"[0.499, 0.98, 0.344]"
480,48.10045528411865,"[0.499, 0.98, 0.344]"
481,48.2004554271698,"[0.499, 0.98, 0.344]"
482,48.30045557022095,"[0.499, 0.98, 0.344]"
483,48.400455713272095,"[0.499, 0.98, 0.344]"
484,48.50045585632324,"[0.499, 0.98, 0.344]"
485,48.60045599937439,"[0.499, 0.98, 0.344]"
486,48.70045614242554,"[0.499, 0.98, 0.344]"
487,48.800456285476685,"[0.499, 0.98, 0.344]"
488,48.90045642852783,"[0.499, 0.98, 0.344]"
489,49.00045657157898,"[0.499, 0.98, 0.344]"
490,49.10045671463013,"[0.499, 0.98, 0.344]"
491,49.200456857681274,"[0.499, 0.98, 0.344]"
492,49.30045700073242,"[0.499, 0.98, 0.344]"
493,49.40045714378357,"[0.499, 0.98, 0.344]"
494,49.50045728683472,"[0.499, 0.98, 0.344]"
495,49.600457429885864,"[0.499, 0.98, 0.344]"
496,49.70045757293701,"[0.499, 0.98, 0.344]"
497,49.80045771598816,"[0.499, 0.98, 0.344]"
