,x,y,z,yaw
59,5.464925056980853,338.1447749486537,136.0160509193691,89.20435450282542
60,-11.97364242902599,334.2044120664198,136.5713213692089,91.73470276823508
61,76.65124510946458,333.12895749457357,141.3547975436058,78.9752442874291
62,44.663345226806214,318.44856812144667,142.9534935402552,83.37043574292578
63,114.82327453831104,275.1339538950463,144.71679130033283,71.99390182471554
64,143.1695088651006,251.00668126822404,146.6047690905827,66.86755528894155
65,156.40594447283334,234.84867184169798,149.1712824495408,64.55227794312887
66,38.50925137552892,173.13987025284436,151.2424285507364,83.06271119614141
67,96.4040799895754,39.02583780765411,156.21394799598363,67.32505788913824
68,66.90981460571778,18.077843023178303,156.8951762278814,73.23295590187999
69,-82.48699564931792,282.4869956493179,97.73549690955996,128.71899287969057
70,-77.60940784191837,277.60940784191837,96.54035098008052,129.38228813618747
71,-25.688461815682516,225.6884618156825,99.07241301103728,145.77750566273045
72,-26.671094259553797,226.6710942595538,100.32338817360332,147.53363098076085
73,-24.435643566826315,224.43564356682631,102.17246080573754,148.92439627445344
74,-23.534706201495908,223.5347062014959,101.9834692418331,148.1661011720014
75,-23.090605994718715,223.09060599471871,100.9006702145138,146.59549053323084
76,-23.175974036764927,223.17597403676493,99.60303970629673,144.78033530281638
77,-39.7374425855208,139.7374425855208,86.37490404571032,143.9033031164193
78,-37.76077558577897,137.76077558577896,85.74849155547768,143.2021753255704
79,-40.8022589824933,140.8022589824933,85.29507290757367,142.3101688482999
80,-43.650448234443296,143.6504482344433,85.34898240453548,141.3244287908255
81,-43.476736725043395,143.4767367250434,83.92074503917678,138.13601888470782
82,-44.333921309342344,144.33392130934234,83.09244578123453,136.93840892953352
83,-46.99782285084734,146.99782285084734,82.64778318949274,137.38375407874705
84,-47.435489098959096,147.4354890989591,82.0931887524375,136.92355053578422
85,-46.646239109604494,146.6462391096045,80.70632889593608,136.46055023867584
86,-44.90095019652731,144.9009501965273,79.29019963040406,135.9835489771939
87,-44.102524195063694,144.1025241950637,78.33544061605173,136.28817814573847
88,-43.10117245040648,143.10117245040647,76.40060433389317,136.26875182227235
89,-42.869724351195025,142.86972435119503,71.95757333496819,138.40458879755445
90,-39.840311788466344,139.84031178846635,69.18421994079401,137.95560574165216
91,0.42117501801275353,51.76317717942887,184.84840778987535,89.71278254344469
92,1.4593161272649178,52.90204440209473,188.13585790436088,89.00229368461541
93,1.0536082667148086,56.10926400852522,190.91048861277562,89.28377911421153
94,-3.449913051210994,59.48066668676921,205.20644733906965,92.54065631473091
95,-21.98124439011725,133.06600129091532,195.3551309182904,100.36570599437209
96,-17.732784948364042,131.40493180489236,201.9695932424423,98.76436705701926
97,-19.595102939792646,132.00345494531211,207.2631363116824,100.02592236273614
98,-29.262614538272956,133.63766963875773,216.93338531800438,106.64620358888482
99,-28.22407690277096,132.2582227727402,220.60463638609616,107.0003507585043
100,102.73526538445265,16.8849644809125,55.14632121411337,114.69568380962855
101,101.56986252708504,24.01295692299267,52.36763699011469,114.4327169671643
102,98.98588153221237,27.755600568704978,48.73219681972011,115.16142840841883
103,96.14263363131789,28.821537679008543,48.017781453999675,116.53473092592701
104,103.03251940172122,20.48690511986301,50.13312186755161,114.11863322286283
105,105.9157369067971,12.49839325855757,49.71575937837109,113.2711983544413
106,-46.673480352146015,126.90009949784687,51.85653373350324,119.26148358603712
107,-48.18075598776432,128.36626732655296,54.29436933818202,119.45093179305627
108,107.81900541349552,18.50963362898824,37.80231471804493,111.63847970785403
109,100.36763729898573,28.649484668239836,38.18515800152597,114.59763820312556
110,97.47178882940887,37.628911226988166,34.25398910262891,114.60276826975706
111,94.37149424354908,42.92912473632711,28.871809255653744,115.55897449302824
112,-59.141012204088305,143.09546302395398,208.6793592495007,123.3030243535456
113,3.6400607788830825,116.9952728725856,136.06878633601033,129.35849590422782
114,2.307583969263135,124.82499779019403,138.16623976733797,128.91273199790226
115,-5.26335238784398,133.86102667222553,142.1017644611115,130.33631676731574
116,-8.099950110142004,154.91205230441042,140.09613725952727,128.45851509378065
117,-21.01342737042117,157.83890635981402,137.42171874691144,131.21693572038967
118,-21.377815316624094,160.92642095513096,136.28193874529535,131.99993178939027
119,-44.06201836294693,174.31806288218317,139.2871836704378,136.7978958571432
120,-48.700615428990545,183.25658638297483,139.3522415434229,136.3615225515597
121,-54.515844856324634,174.18302830775946,139.08480175756583,138.60684231220586
122,-49.13297882039734,177.6832928917236,140.18849154054922,136.71656653590412
123,-48.81963231171056,177.5077110424676,142.08427063448426,136.46372519795239
124,-46.51706555794695,178.0178574909752,144.08216115124407,136.14381527436288
125,-49.599289939313394,176.86398820084997,145.385641229427,136.9284163706749
126,-51.60210353661387,178.16067800174127,146.0509491792848,137.3074989257185
127,-50.826759304249464,179.8528892667721,145.322117210201,137.1416946562321
128,-57.265370117021575,172.06110658268375,145.56899289770445,139.49411810525916
129,-57.96292387251907,183.18301384667137,146.42854159308035,138.08205145171004
130,-64.88739435638863,183.43067992592836,150.0685982556257,139.629742669655
131,-63.387989064524135,184.66835898545753,151.00009251889017,139.68559399875215
132,-64.35641616919895,187.29495747882723,151.54977275428982,139.83373939677162
133,-67.26437159995518,185.74249516263143,151.41845956639125,140.9361098722436
134,-66.8773738307246,186.9214068265683,149.1061502484335,141.26475580068677
135,-65.75767459640522,181.40376722770608,148.63626495226205,142.2132255743501
136,-64.78068496861408,192.0860390747217,147.93514098077418,140.65527174904022
137,-62.56619987534455,183.35557473016732,148.95387531073135,141.8899211838479
138,-66.36225082766316,192.94612147164116,148.57943033503238,141.23827422606325
139,-72.93334775611663,188.0228721272022,149.00728612825569,143.01799631842422
140,-74.83221878339029,184.69280354873933,149.41479801971,143.8691677578895
141,-71.27490659672966,183.70921212233733,149.22997649774874,143.59710174687694
142,-70.249789104352,184.0536795363589,147.5921466886514,143.4691543996475
143,-65.95588661754545,185.7404695455136,147.27127566332587,142.7958350668649
144,-67.63223212048666,183.9318045988869,147.8864420547689,143.51119669339923
145,-74.60436872229496,188.49686529991627,148.6668930323391,144.00993039267263
146,-77.62317730939483,188.98856721860346,151.6223449110433,145.04900199765484
147,-72.51350088496918,195.21000021415077,152.89884926076982,143.78607156169767
148,-73.23566104244858,195.80542999271483,153.53962084049022,144.07823359036232
149,-74.79822224690821,192.9880656815423,153.7581323976901,144.93269404674385
150,-73.55201755826857,189.48873209261086,153.39264322468205,145.87254937401795
151,-75.36620142617721,186.1750157661866,153.93770585246452,146.73392186798014
152,-78.8056250302256,188.03631395978616,155.06023790549435,146.8628852173453
153,-71.54882173953544,188.16268678466767,156.7068409460012,145.81847991341826
154,-80.39116014805421,175.2986307875539,158.55282181799086,149.1132763206583
155,-81.63762358057346,184.23802005723385,159.4513476323002,147.76088966069187
156,-85.62890472032066,185.13718854491657,161.8214262630422,148.12126544291922
157,-90.48506853012242,188.40915032541915,166.65442893710213,148.35404974995683
158,-97.4658321324518,182.65762594861388,178.24261768510377,150.1991922822803
159,-94.15228163791937,181.37740937301427,181.77057928723912,149.89855857160964
160,-89.32557052857743,184.68703798184498,183.62661941033062,148.8009414131628
161,-91.88610139074999,175.71455009108377,185.48328681868205,150.37684764526537
162,-83.19284540149928,175.00595091412384,186.69808462162368,148.91683565719137
163,-81.23258630337716,169.40521353764805,186.5922969236723,149.4066083753877
164,-86.72740992660027,174.06854879203794,186.86821528447794,149.05415301757284
165,-88.00783585521896,179.43269964593333,186.79584110468426,148.1405696020298
166,-86.24552783349512,183.80376952165298,186.72857689890347,146.9456374408896
167,-83.22619641816277,180.81020948433553,185.99543395671733,146.9990656820384
168,-81.56567911335546,175.8803496621456,185.4370027871769,147.53922275752757
169,-80.88637874253331,178.95431253231655,184.76994149090135,146.96673471653008
170,-82.08298639542551,183.99734874914847,185.65441920830128,146.17381258840274
171,-83.5255403615169,179.63669766753512,186.91777247127618,146.87437043362434
172,-88.23960292690259,174.46278897517212,188.73614187813178,147.99007282360068
173,-87.87066282939844,173.29262946115065,190.71450575441852,147.92526267887786
174,-86.6172919503536,174.7727667408286,192.52649048618943,147.25957794074495
175,-82.70459486254006,174.8371699394076,192.06026854763468,146.66293082076362
176,-80.70978618383575,178.32040395988756,192.13048182811377,145.71348408472775
177,-84.06982308720703,178.30543440874217,192.2660619042771,145.97301481745922
178,-84.70355066726415,175.64868224225003,191.43014832774486,146.34939393785518
179,-83.78668461188545,178.84888627001763,191.78388526354894,145.7175431648218
180,-81.90439283010178,181.97595999868923,192.17598732560023,144.93252870475982
181,-85.93415042785634,171.65643213438497,192.35271322262304,147.04724554222815
182,-78.903823267354,167.38995278302082,193.9645255211727,146.89989043185233
183,-82.90391272085566,165.0655901678569,195.8051286270753,147.65749343535668
184,-83.36135172908746,171.78101414548433,198.37525473853984,146.5162737403682
185,-78.53885449124036,172.77233999228386,199.42921964583405,145.81061697727304
186,-80.23742478776535,169.33120158158522,199.00259559225302,146.5642258384103
187,-75.4746690828675,170.70537846241575,199.06419754875247,145.73569378576576
188,-81.89675555434681,173.44279609076258,199.83507460451955,146.0646102527881
189,-80.27828365750224,167.8954319674819,199.03591817597888,146.6709970987063
190,-77.34617128986841,170.52562351830937,199.2717254955573,145.44298901176683
191,-80.73817362094024,160.8428435244862,198.88823286142383,147.25157383564778
192,-75.00245057254708,163.63675475683573,198.20280120295308,145.79159124424135
193,-75.69831746996101,168.52510879692258,198.30861954523493,144.82160605686659
194,-77.3812497227116,162.6072356252115,197.39149872495878,145.7057517773024
195,-73.67637785663055,162.4773580166847,196.62964116043227,145.20650311792662
196,-76.50416655229498,164.2787332582511,196.63141331835018,145.17503249422177
197,-74.74045269805751,167.58469041241224,196.38503655583474,144.352016940275
198,-75.05053492271483,174.60453207011366,196.78605630854926,143.14976225056049
199,-77.11175330742648,170.27121303152504,196.67124302692596,144.07892691771139
200,-75.54638023699474,174.18696200968478,196.4296051800754,143.3285252199615
201,-77.59374505068922,171.14476352201754,196.02218104542928,144.12721311435607
202,-78.1262300643806,161.73127441597174,194.95638854127085,145.90942147000277
203,-80.69113143463292,166.4260873713175,195.2889556400703,145.51080388543045
204,-82.14231974763376,171.82658320100893,195.17745546355485,144.77733046840882
205,-82.33411512769595,172.34578743630144,194.1768256683181,144.7152585295458
206,-78.7451460858068,174.44192177813855,192.5753939332897,144.03488628554047
207,-79.04566221916582,174.84757585219594,191.91355038709457,144.05758235809918
208,-83.4870816196381,174.00061075801827,191.50761408346074,144.7933980940639
209,-75.848557483424,182.4985369849905,191.0423228752395,142.57130361722147
210,-80.48624104729114,175.44035859283454,190.08127231126537,144.38054763384997
211,-81.10170449497207,173.31307930319633,189.9326992296695,144.81873673179498
212,-81.26318285767036,172.9890915837485,189.9224435093745,144.91608189971558
213,-81.50692670884916,165.41914100242872,189.42320303846384,146.3234958452128
214,-84.46590268710392,171.41885675282995,188.0713923695819,146.1096815840493
215,-80.56249044166904,183.80529085782436,187.29687531859852,143.98284759996412
216,-77.8682213591882,173.7475498492071,186.35831867649557,145.54099568353777
217,-88.58532812286464,176.20743863024225,186.58687415158988,146.41587624137168
218,-83.14591389935785,188.46937451892956,186.26125443145577,143.86149613989977
219,367.38952044156366,204.18781985887324,186.7662016459203,41.57114207482918
220,-83.3777728015821,178.67850969985156,186.6226518214597,145.3206271483571
221,-84.36061321292217,175.67123921825046,186.47159212133997,145.95516043326884
222,-81.90473154066322,182.1197186895164,186.66889608898364,144.6943595040099
223,-84.50982716711835,175.74558234666725,186.3019165654784,146.06702220358932
224,-81.19099325609761,175.99724242287837,186.40479910119336,145.7252357857605
225,-77.97183844483618,173.77977543707001,186.35866969101687,145.60147059801182
226,-83.71912689337313,177.9378501578785,186.4387922416245,145.49132992047353
227,-81.30728841444514,175.56387001204064,186.17669023166823,145.51621451342157
228,-85.59363381184707,172.4882553365232,185.76287212332738,146.4624788768088
229,-79.98229531535029,177.3547253677634,185.44192277465703,144.94908952532032
230,-82.99820514977714,179.4131159214953,185.63658915133487,144.97182010301972
231,-83.80469758502161,176.23141912177144,185.64948007017995,145.55864087976016
232,-83.85988639178035,176.21699888499376,185.81960174209942,145.5679171250946
233,-86.88388921823295,177.6953123425594,186.1717295324578,145.64871662378985
234,-88.35226427484955,174.51014953775774,186.30142610695822,146.31061568046016
235,-80.98817032900882,182.40327291495578,186.3427028766613,144.14565871042714
236,-85.13372432264009,172.56822462628884,186.0996652353504,146.2099359493129
237,-84.51608997806315,174.28625728039844,186.38727078001534,145.80934684293754
238,-80.79103896815505,182.03472887942155,187.00650243163656,144.1289798400669
239,-80.83141886180445,182.20295322460845,186.67448919464871,144.10671717889815
240,-88.22374915068741,173.92685695547635,186.62461022491254,146.30967968256078
241,-85.1032053318994,172.40137928916388,186.42845584227598,146.23417186903225
242,-84.36619958014217,183.9813348777491,187.21695933991123,144.42596814070748
243,-83.37160286588337,177.6652665555048,186.76852665257059,145.33541287274602
244,-84.43920627439704,184.38618305740496,187.22572910492727,144.45068069642872
245,-81.50441401817292,181.7019005519574,187.33173388846282,144.55586084049764
246,-86.83586910607545,179.54813641280714,187.6522309230036,145.64748015210245
247,-81.25273755096308,183.65652026343278,188.1367360634321,144.40601020440081
248,-87.43805457230496,176.59303844668463,188.84268466341308,146.26843026543725
249,-87.55029352822939,176.6291875390379,188.84304016492266,146.32929578700487
250,-89.06486173485644,173.78354085140722,188.30102523813247,146.94351780422605
251,-87.29623012492155,168.75851561850442,187.361760877988,147.52613755171333
252,-89.02470179759166,174.24192512857118,187.3020674892114,146.8086703218363
253,-83.3478091113744,178.5175479575994,186.9536272811671,145.34351470221856
254,-83.55240041311214,168.0276933697297,184.39139666235067,146.78818410059887
255,-88.29046142836484,174.9224320617599,184.62818589129301,146.10036800715932
256,-82.62224073867262,179.5677116973833,184.30361204761317,144.61066201797016
257,-82.65664866642098,179.73605326377069,183.9725983195541,144.58751764980656
258,-80.6474149152728,174.81078221492834,184.32059430972913,145.26213879816737
259,-78.18585681112538,181.0756549304539,184.49837065494145,144.02066874732884
260,-84.17097915149989,175.42387656377073,184.05328928384284,145.6468834323158
261,-83.81015940725015,177.16521330133415,183.8400344023114,145.30031783369168
262,-84.12746600729469,186.03438428666163,182.84598834612976,143.7585752979769
263,-89.08488827148864,185.1722725556352,181.27134740885973,144.3918667867728
264,-86.31344992648366,182.67630617387772,179.1860590390032,144.4080850507646
265,-88.5180479984061,176.8158453577668,177.20407973906447,145.5205775119869
266,-87.07638046520509,181.09848245447048,174.8918915178997,144.69522259492442
267,-87.08690278011386,181.46412325312326,174.89450408311515,144.71798298850038
268,-82.41448252153577,193.51420792693273,175.4640043177638,142.4239729568923
269,-87.37139180051534,180.6483650395938,175.89093383908536,145.0097911009725
270,-85.89676815114859,184.0429428153185,176.24295192527475,144.3513501090923
271,-86.88038823119959,182.71121178379042,176.8286686027904,144.71255371777323
272,-76.36803454834302,179.88097585367004,176.27115916391963,143.91529612935759
273,-87.39855519312204,181.31727903146808,175.2276027850405,145.03914426639344
274,-85.6108944052913,176.1542125232418,173.50301933747295,145.63995383728385
275,-80.94915558502797,189.01099032079856,172.05467600427,143.09708256420876
276,-80.94915558502797,189.01099032079856,172.05467600427,143.09708256420876
277,-82.5032774625833,183.7743854184217,172.53486838315555,144.12729178981994
278,-82.66224859369305,183.51648121345082,173.19533093680056,144.2388668453001
279,-85.32072682571587,178.63403965113184,173.59690737769824,145.45112578454055
280,-82.14632803031367,186.10126802183817,173.45764325240597,143.92058650110246
281,-82.81919017919702,183.27628670885906,172.8632270967868,144.4251591546341
282,-84.32372448189113,180.35417377222188,172.69274235243063,145.10097451470585
283,-83.66178870002165,182.59190673238032,172.2862210731473,144.6718300956299
284,-87.15993371543752,182.67035150735225,171.89337001852047,145.0610473355827
285,-81.21296185059262,188.74478472418042,171.7205253180241,143.40120204303616
286,-85.61009205329282,186.18806091336359,171.89889293629005,144.32229164309524
287,-84.83381009836887,189.07619164378414,171.4885150861149,143.77633748815398
288,-81.82558263626308,177.50359685360016,171.27419468369783,145.1740988801256
289,-82.23725116017357,175.44850621547363,171.19026175383553,145.49867125885822
290,-83.24226784645387,183.53042357464585,171.13405543870718,144.3576365521799
291,-83.4270404187699,182.8416131030548,171.6257952636105,144.49991543903246
292,-85.01401630360743,179.294277980536,171.95026218982855,145.3097266766208
293,-81.20694338758611,188.9829461895136,172.05390252774552,143.39010913121973
294,-83.05177770675039,185.1073926187467,172.37897766186498,144.24773663731813
295,-85.813214599209,176.69259016959504,172.18936424125036,146.05475056881718
296,-83.31205769148181,185.11572677995724,172.37814858208375,144.5393766924554
297,-84.4840120611442,180.72527775858873,172.5275041071146,145.40489182216433
298,-84.73440737158865,179.88363098133755,172.8538032322417,145.62075011334844
299,-79.37997277276546,184.8341769520911,172.7596929805211,144.2599493579528
300,-86.09781435382021,176.97452355500621,172.51813669275734,146.33730806312974
301,-83.52734279645611,185.13832251906084,172.3774047469204,144.7721522638307
302,-87.3381140086876,184.70810064049954,172.6493847276395,145.3479775676382
303,-84.3409461587016,182.5486643245066,172.61463795887542,145.39317743508477
304,-81.93542269857002,188.88780622694134,172.38436797306227,144.11777975635925
305,-87.42393655046425,184.87908856076035,172.31407118757525,145.4908317853671
306,-83.5866138305006,175.66176165070104,172.16297801782991,146.5189473356562
307,-82.2818642816361,178.97394289860006,172.16922823832243,145.87042052041815
308,-80.96647217054877,182.1492447815235,172.50244140159992,145.2458128628977
309,-86.0851587498693,178.86288425066618,172.60448615096678,146.43759901629448
310,-82.46321749077026,178.88179796049596,172.495058259026,146.0142132881889
311,-85.5222300221979,181.4147082103882,172.52870175432565,146.10027640863387
312,-84.10059340622323,184.80791630378042,172.53590329950003,145.4360890063469
313,-84.1546144795125,185.27467350300552,172.37498312103835,145.40969779330484
314,-87.27453274659484,187.5433824360908,172.40654992133534,145.4741436646775
315,-87.85308530772079,184.65681701596276,172.1425540217474,146.0303956336545
316,-85.66241925675914,181.64397801919222,172.19711447090074,146.29559112055432
317,-84.03686053746893,176.24079290504906,172.1620074653441,146.99213689504165
318,-84.61297981819519,174.3236489163354,171.91356924650123,147.4264479124932
319,-87.27311076962212,187.9983206012591,171.39675918142171,145.6171424484222
320,-82.45713191618424,189.5545213240985,171.04838711725338,144.8167786470741
321,-78.13311359588559,181.79963663055815,171.01705722427425,145.482537441207
322,-84.68407161533727,183.5905240250015,170.6256290733368,146.0718261151436
323,-86.08233861788403,180.3944825601381,170.29351250920175,146.81384156073173
324,-81.55280949980408,182.06780001466615,169.9614442331554,146.02476156169575
325,-83.78266292048778,177.1649268823323,170.20573796873006,147.0832465524801
326,-82.5138214922865,180.07094995752405,170.20582031967433,146.47503541225328
327,-84.01563194267169,186.41952230492467,169.71488318770264,145.69487394603794
328,-85.29264129034189,182.6650122823279,169.2168996136165,146.494248117748
329,-78.57238846189145,190.400016714069,169.13463879740175,144.50528283963342
330,-82.94012060738257,178.93527845363386,168.98152283826104,146.89933622504643
331,-77.29784857801991,185.05958743303708,168.81977158677466,145.2599872943344
332,-82.20910547544756,181.19657038529382,168.5685659460452,146.50144553897326
333,-82.20910547544756,181.19657038529382,168.5685659460452,146.50144553897326
334,-82.24501317162878,181.0168018874804,168.24148926407327,146.61609898524796
335,-80.31316608177627,186.96796518958686,168.14766947950724,145.48667446350288
336,-82.2297105062969,181.59627270221833,167.91148990321204,146.65718994802262
337,-80.75416912444331,185.17574997641145,167.9036549349053,145.9182093920172
338,-87.00709494892214,178.3779669102105,167.48989720005605,147.75298239214032
339,-85.69597177964286,182.0249144319877,166.98350882559382,147.10759205325706
340,-85.69597177964286,182.0249144319877,166.98350882559382,147.10759205325706
341,-81.89210911077177,182.16175155873046,166.6005151804337,146.63489856946012
342,-85.52568543756686,182.30961435920887,166.32138630278936,147.09690810854374
343,-78.14513651947112,191.14935478065553,166.3223158916543,144.7355373793584
344,-83.1233253794484,179.0910882955712,166.2845730232566,147.29392144138237
345,-86.94044571271573,187.39477857539524,166.10287004636788,146.35926189219282
346,-85.16869001160899,181.93691260843366,165.83159154343898,146.97747804679378
347,-80.05258327849432,186.1745533342639,165.43903756447642,145.66221910925702
348,-81.31122189579813,191.8542627923528,165.03633384133178,144.96254908393684
349,-81.31122189579813,191.8542627923528,165.03633384133178,144.96254908393684
350,-83.27807540105809,177.37058438506696,165.07476876351,147.53861577730956
351,-79.76862359932616,185.8663792307808,164.94933742207724,145.71625797111392
352,-79.7511376709904,186.52004401991545,164.45128748978436,145.62523061851036
353,-80.66748423655235,184.9525950449542,164.70261983726704,145.97393369248442
354,-81.53542991181575,182.7713630132846,165.12608897818077,146.42773658591662
355,-79.404866377296,188.24572948280684,165.50841919568933,145.2554752933729
356,-79.46271475346,188.10090528605798,165.83907091795186,145.2314884390951
357,-76.53696430491891,185.6387415902421,166.05323896782068,145.20771131165827
358,-82.88323374234116,178.9064736377158,166.28809899194917,147.07634233604892
359,-81.76684972463269,181.8708393056876,166.93119752047718,146.44884913128612
360,-83.24707746331407,178.67433520826415,167.10294830849503,147.15722646857907
361,-82.55982344532029,180.63045589608546,167.34117319363213,146.70401032576743
362,-81.99082877871811,181.43678166047692,167.9143081990988,146.43669443321852
363,-80.12495964934641,186.8667578199118,168.149713050537,145.31844158077197
364,-80.12495964934641,186.8667578199118,168.149713050537,145.31844158077197
365,-79.32663438488845,188.88612972069288,168.062257683887,144.9028398900183
366,-77.84254584677555,183.5030225050331,167.76516918444682,145.53703647642217
367,-80.71701843153437,185.77866275672187,167.73921878428837,145.5236412533159
368,-82.00655946715725,191.76300103378713,167.70459567551907,144.7545865444718
369,-83.11747541848789,178.26114253065808,167.5960752575042,146.99005742837153
370,-80.99023516270827,192.89111407592554,167.62217767142926,144.38842268425824
371,-84.82560540406499,183.34704406584007,168.224178639888,146.2495650579745
372,-81.62360642023043,183.30661088884878,168.81399893975444,145.86446646256144
373,-84.98782163897553,183.0681350817655,168.8868161362214,146.2589019627541
374,-81.30669518222118,183.34039139381514,168.9763823989056,145.75282337446532
375,-81.97099079233294,180.87042912953243,168.8990895601889,146.20033828059718
376,-81.25568513782278,192.49043644264626,168.79369425124665,144.3235180173231
377,-80.81334890494665,185.30041809005687,168.7287767958462,145.39619430675572
378,-80.33339802305551,175.5347400558107,168.27005122438305,146.97080924985488
379,-78.5857207178704,181.5466201212651,167.85201597910574,145.9429259001441
380,-79.09719524896576,189.3355471409079,167.73142256418163,144.7776645570765
381,-79.27489875159793,189.0332664381167,167.73154804681445,144.9269076300835
382,-76.43941475841342,187.06750342716416,167.7554890264903,144.96771735803742
383,-82.9970889616655,190.10149936293652,167.12210990909753,145.45446952911624
384,-81.5114270435422,184.18368966265282,167.00247988184228,146.19766882252657
385,-79.18609550463242,189.9336508647097,166.73497314736466,145.0697942184929
386,-79.3017450954288,189.6011457432049,166.73628263183508,145.16297188453737
387,-83.30340042499546,179.01757612259252,166.61013551364942,147.38202222391664
388,-82.1460168374995,192.19662192615777,166.36149119126463,145.15983866697775
389,-82.02048089130528,192.3106282729965,166.0269668822063,145.1269986819021
390,-80.55775589280401,186.83032884750918,165.7559081817286,145.8237795186152
391,-81.30613435684583,184.92577815216802,165.51879712316128,146.27253696999455
392,-82.72501881110392,190.87730585483354,165.44768505757457,145.57095503462315
393,-79.71937908279514,188.1170730659291,165.34185972612667,145.61051089601565
394,-82.62144302573844,190.25898879516552,164.95364840162597,145.6546512840206
395,-83.3177641877453,190.12125195818228,164.69530442599788,145.88454239348684
396,-80.26905513840259,187.85777894981686,164.42940694273483,145.87036149410926
397,-86.31590072955649,181.14075272216647,164.00636142049444,147.76618854520353
398,-80.78735872932577,185.33641078703985,164.03903912122632,146.45646582304948
399,-81.6189427238034,183.29550206209368,163.97142862589774,146.9948933192381
400,-76.94033474783004,186.94460208688827,164.24364026257888,145.86076740703123
