,elapsed_time,position,target,method
0,0.06681418418884277,"[155, 185, 94, 94]","[255, 186, 93, 94]",Proportional
1,0.16511988639831543,"[155, 183, 97, 94]","[255, 186, 93, 94]",Proportional
2,0.28398585319519043,"[155, 181, 97, 94]","[255, 186, 93, 94]",Proportional
3,0.37050294876098633,"[155, 179, 95, 95]","[255, 186, 93, 94]",Proportional
4,0.5004169940948486,"[156, 177, 101, 95]","[255, 186, 93, 94]",Proportional
5,0.589773416519165,"[156, 176, 106, 95]","[255, 186, 93, 94]",Proportional
6,0.6998810768127441,"[157, 177, 113, 95]","[255, 186, 93, 94]",Proportional
7,0.8260161876678467,"[158, 175, 116, 95]","[255, 186, 93, 94]",Proportional
8,1.0479047298431396,"[159, 173, 112, 95]","[255, 186, 93, 94]",Proportional
9,1.114089012145996,"[159, 172, 111, 95]","[255, 186, 93, 94]",Proportional
10,1.3073866367340088,"[159, 171, 111, 95]","[255, 186, 93, 94]",Proportional
11,1.4079442024230957,"[159, 170, 110, 96]","[255, 186, 93, 94]",Proportional
12,1.491424322128296,"[159, 170, 109, 96]","[255, 186, 93, 94]",Proportional
13,1.644545316696167,"[159, 170, 108, 96]","[255, 186, 93, 94]",Proportional
14,1.725949764251709,"[160, 169, 109, 96]","[255, 186, 93, 94]",Proportional
15,1.8962337970733643,"[159, 170, 107, 96]","[255, 186, 93, 94]",Proportional
16,1.9899826049804688,"[160, 169, 107, 96]","[255, 186, 93, 94]",Proportional
17,2.1477999687194824,"[160, 170, 106, 96]","[255, 186, 93, 94]",Proportional
18,2.2129461765289307,"[160, 170, 106, 95]","[255, 186, 93, 94]",Proportional
19,2.4679739475250244,"[161, 170, 106, 95]","[255, 186, 93, 94]",Proportional
20,2.5365493297576904,"[164, 169, 106, 95]","[255, 186, 93, 94]",Proportional
21,2.671704053878784,"[165, 169, 106, 95]","[255, 186, 93, 94]",Proportional
22,4.507899761199951,"[167, 168, 105, 96]","[255, 186, 93, 94]",Proportional
23,4.569972038269043,"[171, 168, 101, 98]","[255, 186, 93, 94]",Proportional
24,5.5468902587890625,"[229.5, 156.0, 113.0, 95.5]","[255, 186, 93, 94]",Proportional
25,5.578235149383545,"[266, 147, 117, 96]","[255, 186, 93, 94]",Proportional
26,5.796091318130493,"[271, 146, 117, 97]","[255, 186, 93, 94]",Proportional
27,5.8487324714660645,"[283, 144, 113, 95]","[255, 186, 93, 94]",Proportional
28,5.961895227432251,"[-59.40625, 156.375, 719.875, 128.84375]","[255, 186, 93, 94]",Proportional
29,6.05603289604187,"[-335.8515625, 201.09375, 1010.21875, 163.4609375]","[255, 186, 93, 94]",Proportional
30,6.24603271484375,"[130.0185546875, 157.13671875, 347.65234375, 114.3076171875]","[255, 186, 93, 94]",Proportional
31,6.3406007289886475,"[216.50927734375, 148.568359375, 228.826171875, 105.15380859375]","[255, 186, 93, 94]",Proportional
