,elapsed_time,position,target,method
0,0.09451723098754883,"[157, 186, 92, 93]","[256, 186, 91, 92]",Trapezoid
1,0.27870631217956543,"[158, 185, 94, 92]","[256, 186, 91, 92]",Trapezoid
2,0.3889312744140625,"[159, 184, 96, 93]","[256, 186, 91, 92]",Trapezoid
3,0.42798757553100586,"[160, 183, 97, 93]","[256, 186, 91, 92]",Trapezoid
4,0.5530645847320557,"[162, 177, 100, 93]","[256, 186, 91, 92]",Trapezoid
5,0.6663644313812256,"[163, 174, 104, 93]","[256, 186, 91, 92]",Trapezoid
6,0.796668529510498,"[165, 171, 107, 93]","[256, 186, 91, 92]",Trapezoid
7,0.9038257598876953,"[165, 172, 108, 94]","[256, 186, 91, 92]",Trapezoid
8,1.0074048042297363,"[165, 172, 107, 93]","[256, 186, 91, 92]",Trapezoid
9,1.1096563339233398,"[165, 171, 107, 93]","[256, 186, 91, 92]",Trapezoid
10,1.2235198020935059,"[165, 170, 107, 94]","[256, 186, 91, 92]",Trapezoid
11,1.3968303203582764,"[166, 170, 108, 94]","[256, 186, 91, 92]",Trapezoid
12,1.4708938598632812,"[166, 169, 108, 94]","[256, 186, 91, 92]",Trapezoid
13,1.5592036247253418,"[166, 168, 108, 94]","[256, 186, 91, 92]",Trapezoid
14,1.6743690967559814,"[166, 168, 108, 94]","[256, 186, 91, 92]",Trapezoid
15,1.8323805332183838,"[166, 168, 109, 94]","[256, 186, 91, 92]",Trapezoid
16,1.9137415885925293,"[167, 167, 109, 94]","[256, 186, 91, 92]",Trapezoid
17,2.0327019691467285,"[167, 168, 113, 93]","[256, 186, 91, 92]",Trapezoid
18,2.1091723442077637,"[167, 167, 109, 94]","[256, 186, 91, 92]",Trapezoid
19,2.2184841632843018,"[167, 167, 109, 94]","[256, 186, 91, 92]",Trapezoid
20,2.559434175491333,"[167, 166, 109, 94]","[256, 186, 91, 92]",Trapezoid
21,2.5961906909942627,"[168, 166, 109, 94]","[256, 186, 91, 92]",Trapezoid
22,2.686721086502075,"[172, 164, 113, 94]","[256, 186, 91, 92]",Trapezoid
23,2.862976312637329,"[174, 165, 113, 94]","[256, 186, 91, 92]",Trapezoid
24,2.938614845275879,"[175, 166, 112, 94]","[256, 186, 91, 92]",Trapezoid
25,3.039214849472046,"[178, 166, 111, 95]","[256, 186, 91, 92]",Trapezoid
26,3.1592817306518555,"[179, 167, 112, 95]","[256, 186, 91, 92]",Trapezoid
27,3.2646069526672363,"[183, 168, 110, 94]","[256, 186, 91, 92]",Trapezoid
28,3.5066018104553223,"[184, 169, 111, 95]","[256, 186, 91, 92]",Trapezoid
29,3.5235915184020996,"[185, 169, 111, 95]","[256, 186, 91, 92]",Trapezoid
30,3.6841137409210205,"[192, 171, 109, 95]","[256, 186, 91, 92]",Trapezoid
31,3.7433199882507324,"[195, 173, 109, 94]","[256, 186, 91, 92]",Trapezoid
32,3.9428787231445312,"[198, 174, 108, 94]","[256, 186, 91, 92]",Trapezoid
33,3.9793241024017334,"[201, 175, 107, 94]","[256, 186, 91, 92]",Trapezoid
34,4.103262662887573,"[205, 177, 106, 94]","[256, 186, 91, 92]",Trapezoid
35,4.2187864780426025,"[208, 177, 105, 94]","[256, 186, 91, 92]",Trapezoid
36,4.326411008834839,"[211, 178, 105, 94]","[256, 186, 91, 92]",Trapezoid
37,4.438868045806885,"[213, 179, 104, 95]","[256, 186, 91, 92]",Trapezoid
38,4.609834671020508,"[216, 179, 103, 95]","[256, 186, 91, 92]",Trapezoid
