,elapsed_time,position,target,method
0,0.1510791778564453,"[143, 191, 98, 90]","[243, 191, 93, 90]",Trapezoid
1,0.23998284339904785,"[143, 192, 103, 90]","[243, 191, 93, 90]",Trapezoid
2,0.3381199836730957,"[143, 192, 105, 90]","[243, 191, 93, 90]",Trapezoid
3,0.5222804546356201,"[146, 192, 118, 91]","[243, 191, 93, 90]",Trapezoid
4,0.5865859985351562,"[147, 192, 120, 91]","[243, 191, 93, 90]",Trapezoid
5,0.6792387962341309,"[148, 191, 119, 91]","[243, 191, 93, 90]",Trapezoid
6,0.8109254837036133,"[147, 191, 118, 91]","[243, 191, 93, 90]",Trapezoid
7,0.9292619228363037,"[147, 191, 118, 91]","[243, 191, 93, 90]",Trapezoid
8,1.039698600769043,"[148, 190, 118, 91]","[243, 191, 93, 90]",Trapezoid
9,1.121190071105957,"[147, 190, 117, 91]","[243, 191, 93, 90]",Trapezoid
10,1.2548353672027588,"[148, 191, 117, 91]","[243, 191, 93, 90]",Trapezoid
11,1.3836359977722168,"[147, 192, 118, 91]","[243, 191, 93, 90]",Trapezoid
12,1.483778715133667,"[147, 192, 118, 91]","[243, 191, 93, 90]",Trapezoid
13,1.5722935199737549,"[147, 192, 119, 91]","[243, 191, 93, 90]",Trapezoid
14,1.70882248878479,"[147, 193, 119, 91]","[243, 191, 93, 90]",Trapezoid
15,1.7933320999145508,"[147, 193, 119, 90]","[243, 191, 93, 90]",Trapezoid
16,1.921741008758545,"[147, 193, 120, 90]","[243, 191, 93, 90]",Trapezoid
17,2.023503065109253,"[147, 193, 120, 91]","[243, 191, 93, 90]",Trapezoid
18,2.205315589904785,"[147, 193, 120, 91]","[243, 191, 93, 90]",Trapezoid
19,2.3861217498779297,"[148, 193, 120, 90]","[243, 191, 93, 90]",Trapezoid
20,2.5243468284606934,"[149, 192, 119, 89]","[243, 191, 93, 90]",Trapezoid
21,2.5835275650024414,"[149, 191, 119, 89]","[243, 191, 93, 90]",Trapezoid
22,2.7204225063323975,"[152, 191, 120, 90]","[243, 191, 93, 90]",Trapezoid
23,2.806926727294922,"[153, 189, 119, 90]","[243, 191, 93, 90]",Trapezoid
24,2.949761152267456,"[154, 188, 119, 89]","[243, 191, 93, 90]",Trapezoid
25,3.041544198989868,"[156, 186, 120, 89]","[243, 191, 93, 90]",Trapezoid
26,3.236154317855835,"[158, 183, 119, 90]","[243, 191, 93, 90]",Trapezoid
27,4.243966579437256,"[159, 182, 119, 91]","[243, 191, 93, 90]",Trapezoid
28,5.196441173553467,"[160, 181, 119, 90]","[243, 191, 93, 90]",Trapezoid
29,5.244150876998901,"[160, 181, 119, 91]","[243, 191, 93, 90]",Trapezoid
30,5.938778638839722,"[-43.5, 336.5, 816.0, 135.0]","[243, 191, 93, 90]",Trapezoid
31,7.157952070236206,"[64.25, 254.25, 467.0, 113.0]","[243, 191, 93, 90]",Trapezoid
32,7.190395355224609,"[118.625, 213.125, 292.5, 102.0]","[243, 191, 93, 90]",Trapezoid
33,7.955134868621826,"[207.0, 192.0, 112.0, 90.0]","[243, 191, 93, 90]",Trapezoid
34,7.9709272384643555,"[235, 213, 109, 90]","[243, 191, 93, 90]",Trapezoid
35,8.071943998336792,"[235, 213, 110, 90]","[243, 191, 93, 90]",Trapezoid
