,elapsed_time,position,target,method
0,0.08098626136779785,"[160, 192, 91, 95]","[260, 192, 89, 95]",Trapezoid
1,0.18453025817871094,"[160, 192, 94, 95]","[260, 192, 89, 95]",Trapezoid
2,0.2667233943939209,"[161, 190, 97, 95]","[260, 192, 89, 95]",Trapezoid
3,0.3711977005004883,"[162, 190, 98, 95]","[260, 192, 89, 95]",Trapezoid
4,0.48166704177856445,"[162, 189, 98, 95]","[260, 192, 89, 95]",Trapezoid
5,0.5856120586395264,"[163, 188, 99, 95]","[260, 192, 89, 95]",Trapezoid
6,0.6945228576660156,"[163, 190, 108, 95]","[260, 192, 89, 95]",Trapezoid
7,0.7905528545379639,"[165, 190, 112, 95]","[260, 192, 89, 95]",Trapezoid
8,0.9024543762207031,"[165, 189, 115, 95]","[260, 192, 89, 95]",Trapezoid
9,0.9901704788208008,"[164, 187, 118, 95]","[260, 192, 89, 95]",Trapezoid
10,1.0869381427764893,"[165, 186, 120, 96]","[260, 192, 89, 95]",Trapezoid
11,1.2800617218017578,"[165, 186, 120, 96]","[260, 192, 89, 95]",Trapezoid
12,1.378774881362915,"[165, 185, 121, 95]","[260, 192, 89, 95]",Trapezoid
13,1.4607162475585938,"[165, 185, 120, 96]","[260, 192, 89, 95]",Trapezoid
14,1.54545259475708,"[165, 185, 120, 96]","[260, 192, 89, 95]",Trapezoid
15,1.767564296722412,"[165, 185, 120, 96]","[260, 192, 89, 95]",Trapezoid
16,1.7893168926239014,"[165, 185, 120, 95]","[260, 192, 89, 95]",Trapezoid
17,1.9596896171569824,"[165, 184, 120, 95]","[260, 192, 89, 95]",Trapezoid
18,2.064791202545166,"[166, 183, 118, 97]","[260, 192, 89, 95]",Trapezoid
19,2.325597047805786,"[166, 183, 119, 97]","[260, 192, 89, 95]",Trapezoid
20,2.364896297454834,"[167, 185, 116, 96]","[260, 192, 89, 95]",Trapezoid
21,2.4770827293395996,"[169, 186, 117, 97]","[260, 192, 89, 95]",Trapezoid
22,2.5941457748413086,"[170, 187, 117, 97]","[260, 192, 89, 95]",Trapezoid
23,2.744537115097046,"[171, 189, 126, 98]","[260, 192, 89, 95]",Trapezoid
24,2.803419351577759,"[172, 191, 125, 99]","[260, 192, 89, 95]",Trapezoid
25,2.9501538276672363,"[174, 191, 125, 99]","[260, 192, 89, 95]",Trapezoid
26,3.0656633377075195,"[177, 195, 124, 98]","[260, 192, 89, 95]",Trapezoid
27,3.1382436752319336,"[179, 197, 124, 98]","[260, 192, 89, 95]",Trapezoid
28,3.2941362857818604,"[183, 199, 120, 96]","[260, 192, 89, 95]",Trapezoid
29,3.4539132118225098,"[183, 200, 120, 96]","[260, 192, 89, 95]",Trapezoid
30,4.643842458724976,"[184, 201, 119, 96]","[260, 192, 89, 95]",Trapezoid
31,4.778057813644409,"[187, 204, 121, 96]","[260, 192, 89, 95]",Trapezoid
32,4.88447380065918,"[199, 214, 116, 93]","[260, 192, 89, 95]",Trapezoid
33,5.007673501968384,"[225, 192, 121, 96]","[260, 192, 89, 95]",Trapezoid
34,5.159411430358887,"[232, 188, 112, 94]","[260, 192, 89, 95]",Trapezoid
35,5.206678867340088,"[232, 186, 113, 92]","[260, 192, 89, 95]",Trapezoid
36,5.3313515186309814,"[237, 183, 112, 94]","[260, 192, 89, 95]",Trapezoid
37,5.446710586547852,"[240, 180, 111, 95]","[260, 192, 89, 95]",Trapezoid
38,5.598209381103516,"[244, 175, 111, 95]","[260, 192, 89, 95]",Trapezoid
39,5.667926788330078,"[247, 172, 110, 96]","[260, 192, 89, 95]",Trapezoid
40,5.875810861587524,"[253, 166, 110, 96]","[260, 192, 89, 95]",Trapezoid
41,5.982933044433594,"[256, 164, 111, 96]","[260, 192, 89, 95]",Trapezoid
42,6.115336656570435,"[258, 162, 110, 96]","[260, 192, 89, 95]",Trapezoid
43,6.4773430824279785,"[259, 162, 111, 96]","[260, 192, 89, 95]",Trapezoid
44,6.51549506187439,"[264, 158, 118, 95]","[260, 192, 89, 95]",Trapezoid
45,6.825465679168701,"[268, 157, 104, 95]","[260, 192, 89, 95]",Trapezoid
46,6.975905179977417,"[270, 157, 111, 97]","[260, 192, 89, 95]",Trapezoid
47,7.2021803855896,"[270, 157, 111, 97]","[260, 192, 89, 95]",Trapezoid
48,7.2232444286346436,"[270, 158, 110, 97]","[260, 192, 89, 95]",Trapezoid
49,7.435517311096191,"[271, 161, 107, 97]","[260, 192, 89, 95]",Trapezoid
50,7.499072790145874,"[272, 163, 105, 96]","[260, 192, 89, 95]",Trapezoid
51,7.626340389251709,"[272, 164, 103, 97]","[260, 192, 89, 95]",Trapezoid
52,7.684297561645508,"[273, 166, 101, 96]","[260, 192, 89, 95]",Trapezoid
53,7.864763498306274,"[274, 167, 104, 97]","[260, 192, 89, 95]",Trapezoid
54,7.972625970840454,"[275, 168, 104, 97]","[260, 192, 89, 95]",Trapezoid
55,8.011693000793457,"[276, 170, 106, 95]","[260, 192, 89, 95]",Trapezoid
56,8.17937445640564,"[277, 173, 105, 96]","[260, 192, 89, 95]",Trapezoid
57,8.272237539291382,"[278, 175, 104, 96]","[260, 192, 89, 95]",Trapezoid
58,8.385285139083862,"[278, 177, 104, 96]","[260, 192, 89, 95]",Trapezoid
59,8.436927795410156,"[279, 178, 104, 96]","[260, 192, 89, 95]",Trapezoid
60,8.613580703735352,"[279, 182, 106, 94]","[260, 192, 89, 95]",Trapezoid
61,8.647703409194946,"[279, 182, 107, 94]","[260, 192, 89, 95]",Trapezoid
62,8.811226606369019,"[280, 185, 106, 96]","[260, 192, 89, 95]",Trapezoid
63,8.930759191513062,"[281, 188, 106, 96]","[260, 192, 89, 95]",Trapezoid
64,8.974676847457886,"[282, 189, 106, 96]","[260, 192, 89, 95]",Trapezoid
65,9.118401527404785,"[282, 191, 106, 96]","[260, 192, 89, 95]",Trapezoid
66,9.242311000823975,"[283, 193, 105, 96]","[260, 192, 89, 95]",Trapezoid
67,9.359481573104858,"[284, 195, 106, 96]","[260, 192, 89, 95]",Trapezoid
68,9.439224004745483,"[285, 197, 106, 96]","[260, 192, 89, 95]",Trapezoid
69,9.505035161972046,"[286, 199, 111, 94]","[260, 192, 89, 95]",Trapezoid
70,9.674646854400635,"[286, 201, 111, 94]","[260, 192, 89, 95]",Trapezoid
71,9.765146493911743,"[286, 204, 111, 93]","[260, 192, 89, 95]",Trapezoid
72,9.852898359298706,"[286, 209, 111, 92]","[260, 192, 89, 95]",Trapezoid
73,9.9483962059021,"[286, 210, 110, 92]","[260, 192, 89, 95]",Trapezoid
74,10.050023794174194,"[286, 210, 110, 92]","[260, 192, 89, 95]",Trapezoid
75,10.155690670013428,"[286, 209, 111, 93]","[260, 192, 89, 95]",Trapezoid
76,10.274118661880493,"[286, 209, 111, 92]","[260, 192, 89, 95]",Trapezoid
77,10.367985963821411,"[286, 208, 112, 92]","[260, 192, 89, 95]",Trapezoid
78,10.51255202293396,"[286, 205, 113, 93]","[260, 192, 89, 95]",Trapezoid
79,10.608152151107788,"[285, 202, 114, 92]","[260, 192, 89, 95]",Trapezoid
80,10.757559537887573,"[286, 199, 116, 92]","[260, 192, 89, 95]",Trapezoid
81,10.849711656570435,"[285, 196, 117, 93]","[260, 192, 89, 95]",Trapezoid
82,11.00024700164795,"[284, 195, 112, 94]","[260, 192, 89, 95]",Trapezoid
83,11.084559679031372,"[284, 194, 113, 94]","[260, 192, 89, 95]",Trapezoid
84,11.200046300888062,"[283, 187, 113, 94]","[260, 192, 89, 95]",Trapezoid
85,11.349631547927856,"[283, 184, 114, 94]","[260, 192, 89, 95]",Trapezoid
86,11.423293590545654,"[282, 180, 113, 95]","[260, 192, 89, 95]",Trapezoid
87,11.535785436630249,"[281, 177, 115, 95]","[260, 192, 89, 95]",Trapezoid
88,11.638577938079834,"[281, 174, 114, 95]","[260, 192, 89, 95]",Trapezoid
89,11.71941328048706,"[280, 168, 114, 97]","[260, 192, 89, 95]",Trapezoid
90,11.852235317230225,"[280, 164, 114, 98]","[260, 192, 89, 95]",Trapezoid
91,12.015187740325928,"[278, 160, 114, 99]","[260, 192, 89, 95]",Trapezoid
92,12.14762806892395,"[277, 158, 113, 99]","[260, 192, 89, 95]",Trapezoid
93,12.680252075195312,"[277, 158, 113, 99]","[260, 192, 89, 95]",Trapezoid
94,12.696775674819946,"[277, 157, 113, 99]","[260, 192, 89, 95]",Trapezoid
95,12.808490991592407,"[278, 157, 112, 97]","[260, 192, 89, 95]",Trapezoid
96,12.931235313415527,"[278, 160, 107, 96]","[260, 192, 89, 95]",Trapezoid
97,13.126847743988037,"[279, 162, 106, 96]","[260, 192, 89, 95]",Trapezoid
98,13.251118898391724,"[279, 163, 106, 96]","[260, 192, 89, 95]",Trapezoid
99,13.31231689453125,"[280, 165, 106, 96]","[260, 192, 89, 95]",Trapezoid
100,13.430653095245361,"[281, 166, 105, 96]","[260, 192, 89, 95]",Trapezoid
101,13.529078245162964,"[281, 167, 105, 96]","[260, 192, 89, 95]",Trapezoid
102,13.785575151443481,"[281, 168, 105, 96]","[260, 192, 89, 95]",Trapezoid
103,13.838600158691406,"[282, 171, 105, 96]","[260, 192, 89, 95]",Trapezoid
104,13.948537826538086,"[284, 174, 105, 96]","[260, 192, 89, 95]",Trapezoid
105,14.013373136520386,"[284, 174, 105, 96]","[260, 192, 89, 95]",Trapezoid
106,14.105929613113403,"[285, 176, 105, 96]","[260, 192, 89, 95]",Trapezoid
107,14.292057037353516,"[285, 178, 105, 97]","[260, 192, 89, 95]",Trapezoid
108,14.318810939788818,"[286, 179, 106, 96]","[260, 192, 89, 95]",Trapezoid
109,14.424388647079468,"[286, 181, 106, 96]","[260, 192, 89, 95]",Trapezoid
110,14.550312280654907,"[286, 182, 106, 96]","[260, 192, 89, 95]",Trapezoid
111,14.649563312530518,"[286, 184, 107, 97]","[260, 192, 89, 95]",Trapezoid
112,14.756446361541748,"[286, 184, 107, 97]","[260, 192, 89, 95]",Trapezoid
113,14.877049446105957,"[286, 188, 108, 96]","[260, 192, 89, 95]",Trapezoid
114,14.971978902816772,"[286, 189, 109, 96]","[260, 192, 89, 95]",Trapezoid
115,15.049823999404907,"[286, 189, 109, 96]","[260, 192, 89, 95]",Trapezoid
116,15.192876100540161,"[285, 192, 110, 97]","[260, 192, 89, 95]",Trapezoid
117,15.309305429458618,"[285, 194, 111, 97]","[260, 192, 89, 95]",Trapezoid
118,15.473830699920654,"[284, 196, 111, 97]","[260, 192, 89, 95]",Trapezoid
119,15.579692602157593,"[285, 198, 116, 95]","[260, 192, 89, 95]",Trapezoid
120,15.691325664520264,"[284, 200, 114, 94]","[260, 192, 89, 95]",Trapezoid
121,15.79860234260559,"[283, 203, 110, 95]","[260, 192, 89, 95]",Trapezoid
122,15.850380182266235,"[282, 204, 110, 95]","[260, 192, 89, 95]",Trapezoid
123,15.990201711654663,"[282, 205, 110, 94]","[260, 192, 89, 95]",Trapezoid
124,16.13865375518799,"[281, 206, 109, 94]","[260, 192, 89, 95]",Trapezoid
125,16.25117039680481,"[281, 206, 109, 94]","[260, 192, 89, 95]",Trapezoid
126,16.30461573600769,"[280, 206, 108, 94]","[260, 192, 89, 95]",Trapezoid
127,16.429874181747437,"[278, 205, 113, 96]","[260, 192, 89, 95]",Trapezoid
128,16.530086755752563,"[278, 206, 112, 95]","[260, 192, 89, 95]",Trapezoid
129,16.62950849533081,"[277, 205, 112, 95]","[260, 192, 89, 95]",Trapezoid
130,16.86782479286194,"[277, 204, 113, 95]","[260, 192, 89, 95]",Trapezoid
131,16.951053142547607,"[276, 201, 113, 95]","[260, 192, 89, 95]",Trapezoid
132,17.16298794746399,"[275, 200, 114, 96]","[260, 192, 89, 95]",Trapezoid
133,17.19202446937561,"[275, 196, 116, 96]","[260, 192, 89, 95]",Trapezoid
134,17.341657876968384,"[277, 193, 108, 94]","[260, 192, 89, 95]",Trapezoid
135,17.384772300720215,"[277, 192, 107, 94]","[260, 192, 89, 95]",Trapezoid
136,17.599767208099365,"[277, 190, 106, 94]","[260, 192, 89, 95]",Trapezoid
137,17.691922426223755,"[277, 183, 105, 95]","[260, 192, 89, 95]",Trapezoid
138,17.969016790390015,"[278, 180, 105, 95]","[260, 192, 89, 95]",Trapezoid
139,18.02189064025879,"[278, 176, 104, 96]","[260, 192, 89, 95]",Trapezoid
140,18.145800590515137,"[279, 171, 104, 95]","[260, 192, 89, 95]",Trapezoid
141,18.24249529838562,"[280, 170, 104, 95]","[260, 192, 89, 95]",Trapezoid
142,18.703091144561768,"[280, 168, 104, 95]","[260, 192, 89, 95]",Trapezoid
143,18.72701406478882,"[282, 166, 106, 96]","[260, 192, 89, 95]",Trapezoid
144,18.87059783935547,"[284, 161, 108, 97]","[260, 192, 89, 95]",Trapezoid
145,18.96202325820923,"[285, 160, 109, 97]","[260, 192, 89, 95]",Trapezoid
146,19.06811261177063,"[285, 160, 109, 97]","[260, 192, 89, 95]",Trapezoid
147,19.17621111869812,"[287, 159, 110, 96]","[260, 192, 89, 95]",Trapezoid
148,19.30929183959961,"[287, 159, 110, 97]","[260, 192, 89, 95]",Trapezoid
149,19.497559547424316,"[287, 159, 110, 97]","[260, 192, 89, 95]",Trapezoid
150,19.539106369018555,"[288, 160, 109, 97]","[260, 192, 89, 95]",Trapezoid
151,19.70848774909973,"[288, 161, 110, 97]","[260, 192, 89, 95]",Trapezoid
152,19.77680277824402,"[289, 161, 110, 97]","[260, 192, 89, 95]",Trapezoid
153,19.918060779571533,"[289, 163, 111, 97]","[260, 192, 89, 95]",Trapezoid
154,19.95514488220215,"[289, 164, 110, 97]","[260, 192, 89, 95]",Trapezoid
155,20.080703496932983,"[289, 166, 110, 97]","[260, 192, 89, 95]",Trapezoid
156,20.255663871765137,"[289, 167, 110, 97]","[260, 192, 89, 95]",Trapezoid
157,20.272610187530518,"[289, 168, 110, 97]","[260, 192, 89, 95]",Trapezoid
158,20.38506317138672,"[288, 171, 111, 97]","[260, 192, 89, 95]",Trapezoid
159,20.537615060806274,"[287, 173, 110, 97]","[260, 192, 89, 95]",Trapezoid
160,20.644971132278442,"[287, 174, 111, 97]","[260, 192, 89, 95]",Trapezoid
161,20.73641085624695,"[286, 176, 110, 97]","[260, 192, 89, 95]",Trapezoid
162,20.824442625045776,"[286, 177, 111, 97]","[260, 192, 89, 95]",Trapezoid
163,20.955263137817383,"[284, 181, 112, 95]","[260, 192, 89, 95]",Trapezoid
